"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","lonely_after_1","lonely_after_2","lonely_after_3","comp_1","comp_2","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","condition"
"778","2024-05-23 20:15:34","2024-05-23 20:34:09","0",752,"100","1115","1","2024-05-23 20:34:10","R_11WLjSojSeGNEGA","","","","",674,676,"anonymous","EN","1","2","2",706,"5171-9134-1032-3590","30","20","20","1","1","2","","4","44","2","","45","4","","60","regular"
"779","2024-05-23 20:19:09","2024-05-23 20:37:04","0",753,"100","1075","1","2024-05-23 20:37:05","R_3EB1SPl3RdDSabi","","","","",675,677,"anonymous","EN","1","2","2",707,"6810-8542-7585-9972","30","15","25","1","1","1","To help find information about specific subjects in an easy way.","1","","3","","31","4","","55","rudimentary"
"780","2024-05-23 20:11:24","2024-05-23 20:37:19","0",754,"100","1555","1","2024-05-23 20:37:20","R_7Mma7oqQVLifsDQ","","","","",676,678,"anonymous","EN","1","2","2",708,"9413-6959-7618-0645","55","81","77","1","1","1","To help with personal and work tasks on the regular","2","","3","","27","3","","51","rudimentary"
"781","2024-05-23 20:19:46","2024-05-23 20:37:56","0",755,"100","1090","1","2024-05-23 20:37:56","R_7M7DHMJdnKzpgyt","","","","",677,679,"anonymous","EN","1","2","2",709,"9413-7138-4956-6357","29","19","13","1","1","2","","1","","4","","38","7","","70","regular"
"782","2024-05-23 20:17:46","2024-05-23 20:38:13","0",756,"100","1227","1","2024-05-23 20:38:14","R_7im9gjI3eRenQkN","","","","",678,680,"anonymous","EN","1","2","2",710,"5746-3550-5837-6087","10","0","9","1","1","2","","1","","3","","33","3","","95","regular"
"783","2024-05-23 20:37:42","2024-05-23 20:38:33","0",757,"100","50","1","2024-05-23 20:38:33","R_7vIoG1ppIBTcv8B","","","","",679,681,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"784","2024-05-23 20:20:16","2024-05-23 20:39:47","0",758,"100","1170","1","2024-05-23 20:39:47","R_3jZiWUVW5cKnTYc","","","","",680,682,"anonymous","EN","1","2","2",711,"7513-9048-4607-2034","0","0","0","1","1","2","","2","","3","","42","3","","100","regular"
"785","2024-05-23 20:22:59","2024-05-23 20:41:04","0",759,"100","1085","1","2024-05-23 20:41:05","R_3o4ItfS4IaevVZL","","","","",244,245,"anonymous","EN","1","2","2",712,"6907-7953-9935-2702","9","8","11","1","1","2","","1","","3","","65","7","","100","regular"
"786","2024-05-23 20:22:25","2024-05-23 20:41:17","0",760,"100","1131","1","2024-05-23 20:41:17","R_348YL3EfcqdSbfi","","","","",681,683,"anonymous","EN","1","2","2",713,"4283-3133-6015-7533","69","62","57","1","1","2","","2","","3","","22","3","","62","rudimentary"
"787","2024-05-23 20:21:31","2024-05-23 20:41:38","0",761,"100","1207","1","2024-05-23 20:41:39","R_11YHNVAIF7EUscP","","","","",682,684,"anonymous","EN","1","2","2",714,"9877-2960-8076-8436","40","30","60","1","1","2","","2","","2","","20","1","","40","regular"
"788","2024-05-23 20:21:34","2024-05-23 20:42:06","0",762,"100","1232","1","2024-05-23 20:42:07","R_1cUnKw07Rh54NlX","","","","",683,685,"anonymous","EN","1","2","2",715,"1503-5497-7359-2636","25","39","13","1","1","1","I took an 8 hour AI class through my workplace and part of the ciriculum was interacting with AI chats and making AI art.","1","","3","","36","4","","49","rudimentary"
"789","2024-05-23 20:25:42","2024-05-23 20:43:08","0",747,"100","1045","1","2024-05-23 20:43:09","R_7MnWqLZg4lqBunA","","","","",669,671,"anonymous","EN","1","2","2",716,"6907-7850-0029-1946","100","100","0","1","1","1","chatgpt for homework","1","","4","","18","8","finishing high school","100","rudimentary"
"790","2024-05-23 20:26:29","2024-05-23 20:44:55","0",763,"100","1106","1","2024-05-23 20:44:56","R_3f706imZmqUrp8o","","","","",596,598,"anonymous","EN","1","2","2",717,"0410-9494-8746-1325","90","90","100","1","1","2","","2","","4","","31","3","","50","regular"
"791","2024-05-23 20:26:34","2024-05-23 20:44:57","0",764,"100","1103","1","2024-05-23 20:44:58","R_1pVIYSIH5uPbnsy","","","","",684,686,"anonymous","EN","1","2","2",718,"4400-9993-5776-6583","30","30","50","1","1","2","","1","","3","","41","4","","65","regular"
"792","2024-05-23 20:28:25","2024-05-23 20:46:02","0",749,"100","1056","1","2024-05-23 20:46:03","R_1XUOqF1CRgUyti1","","","","",671,673,"anonymous","EN","1","2","2",719,"5577-4864-0084-6213","1","2","2","1","1","1","To get some ideas on a project I was working on.","1","","1","","39","4","","35","rudimentary"
"793","2024-05-23 20:26:58","2024-05-23 20:46:50","0",765,"100","1192","1","2024-05-23 20:46:50","R_6e4qOuaMsB3flZC","","","","",685,687,"anonymous","EN","1","2","2",720,"8701-2466-3578-2539","40","40","40","1","1","2","","2","","2","","21","4","","72","regular"
"794","2024-05-23 20:30:11","2024-05-23 20:47:21","0",766,"100","1030","1","2024-05-23 20:47:22","R_5gDJ6tpzQITc51v","","","","",686,688,"anonymous","EN","1","2","2",721,"8652-0294-3387-6639","16","17","12","1","1","1","help with coding","1","","2","","30","4","","15","rudimentary"
"795","2024-05-23 20:35:30","2024-05-23 20:52:49","0",767,"100","1039","1","2024-05-23 20:52:50","R_5xQw2efawjXuOhX","","","","",74,74,"anonymous","EN","1","2","2",722,"1597-4459-5101-3903","9","88","57","1","1","2","","2","","2","","19","1","","61","rudimentary"
"796","2024-05-23 20:33:58","2024-05-23 20:53:52","0",768,"100","1194","1","2024-05-23 20:53:53","R_6AjlVvm77sw8jE5","","","","",687,689,"anonymous","EN","1","2","2",723,"1223-5423-2043-1156","10","10","10","1","1","2","","2","","3","","46","1","","75","regular"
"797","2024-05-23 20:38:38","2024-05-23 20:55:59","0",757,"100","1040","1","2024-05-23 20:55:59","R_1zMzp2cofMEGiOJ","","","","",679,681,"anonymous","EN","1","2","2",724,"1280-6027-3068-0204","32","35","25","1","1","2","","1","","2","","23","4","","29","regular"
"798","2024-05-23 20:35:04","2024-05-23 20:58:24","0",769,"100","1399","1","2024-05-23 20:58:24","R_7wfEWvo50WanOLL","","","","",688,690,"anonymous","EN","1","2","2",725,"9216-4790-0618-3476","23","6","1","1","1","1","To help me with school work","2","","2","","18","1","","20","rudimentary"
"799","2024-05-23 20:37:57","2024-05-23 20:59:26","0",770,"100","1289","1","2024-05-23 20:59:27","R_1oAVBMhZilyIaZx","","","","",689,691,"anonymous","EN","1","2","2",726,"4978-8729-4496-6820","50","50","59","3","1","2","","2","","1","","41","1","","48","regular"
"800","2024-05-23 20:42:27","2024-05-23 20:59:55","0",771,"100","1047","1","2024-05-23 20:59:55","R_57u4oKpxAGkuQ0x","","","","",690,692,"anonymous","EN","1","2","2",727,"1018-7558-3076-8331","22","22","21","1","1","2","","2","","6","Native American","26","4","","50","regular"
"801","2024-05-23 20:44:18","2024-05-23 21:01:26","0",772,"100","1028","1","2024-05-23 21:01:27","R_7nGKkKUnszYy6U9","","","","",691,693,"anonymous","EN","1","2","2",728,"2327-0663-9638-8806","21","4","16","1","1","2","","1","","3","","33","5","","59","rudimentary"
"802","2024-05-23 20:43:51","2024-05-23 21:02:06","0",773,"100","1095","1","2024-05-23 21:02:07","R_5EtKB2my78bf3KM","","","","",692,694,"anonymous","EN","1","2","2",729,"8212-6614-9384-1761","10","10","12","1","1","2","","1","","3","","40","2","","50","regular"
"803","2024-05-23 20:45:17","2024-05-23 21:02:33","0",774,"100","1036","1","2024-05-23 21:02:34","R_5OIhrQBXaBEutJT","","","","",693,695,"anonymous","EN","1","2","2",730,"7091-2919-7704-0789","29","27","23","1","1","1","I used one that is specifically for mental health to help me when I am having a bad day.","2","","3","","21","4","","38","rudimentary"
"804","2024-05-23 20:44:06","2024-05-23 21:03:49","0",775,"100","1183","1","2024-05-23 21:03:50","R_6DYemUBiBVdfxDk","","","","",694,696,"anonymous","EN","1","2","2",731,"0295-5378-5149-1833","0","0","0","1","1","1","Because I wanted to get opinions on stuff and general information","1","","3","","36","4","","100","regular"
"805","2024-05-23 20:46:56","2024-05-23 21:04:43","0",776,"100","1067","1","2024-05-23 21:04:44","R_69grzNF9nG2hJG9","","","","",695,697,"anonymous","EN","1","2","2",732,"8606-6140-6283-1909","10","10","10","1","1","2","","1","","3","","27","4","","1","rudimentary"
"806","2024-05-23 20:50:17","2024-05-23 21:06:51","0",777,"100","993","1","2024-05-23 21:06:51","R_62WwKJSTuznKdK5","","","","",696,698,"anonymous","EN","1","2","2",733,"5032-6189-4252-3694","0","0","0","1","1","1","to test it out","2","","1","","21","4","","0","regular"
"807","2024-05-23 20:48:59","2024-05-23 21:07:04","0",778,"100","1085","1","2024-05-23 21:07:04","R_6gnI0LiTDwUf7jw","","","","",138,139,"anonymous","EN","1","2","2",734,"7284-7202-2183-9352","74","70","81","1","1","1","To explore the possibilities AI presents ","1","","3","","34","3","","100","regular"
"808","2024-05-23 20:49:10","2024-05-23 21:07:46","0",779,"100","1115","1","2024-05-23 21:07:47","R_67p6dmp3txgA7g5","","","","",169,170,"anonymous","EN","1","2","2",735,"7577-4613-9622-0117","4","4","4","1","1","1","To chat, to ask questions, to get help with problems I felt I was having. ","1","","3","","48","4","","42","rudimentary"
"809","2024-05-23 20:51:41","2024-05-23 21:08:25","0",780,"100","1004","1","2024-05-23 21:08:26","R_3JDRrg44n2Y1vri","","","","",697,699,"anonymous","EN","1","2","2",736,"7847-7902-9780-6796","0","0","0","1","1","2","","1","","3","","36","1","","22","rudimentary"
"810","2024-05-23 20:49:47","2024-05-23 21:09:10","0",781,"100","1163","1","2024-05-23 21:09:11","R_3mdDLsIf3go1hKf","","","","",698,700,"anonymous","EN","1","2","2",737,"9163-6504-0171-2430","85","95","79","1","1","1","AI companions have a benefit as far as it goes for humans","2","","3","","49","4","","81","rudimentary"
"811","2024-05-23 21:09:01","2024-05-23 21:09:38","0",782,"100","37","1","2024-05-23 21:09:39","R_1GUhDcJVE9ZND4c","","","","",699,701,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"812","2024-05-23 20:52:34","2024-05-23 21:10:29","0",783,"100","1075","1","2024-05-23 21:10:30","R_3qe77UC2YJHCoOl","","","","",700,702,"anonymous","EN","1","2","2",738,"1151-2497-6348-3080","80","68","69","3","1","1","I've messed around with ChatGPT before","1","","3","","25","4","","50","rudimentary"
"813","2024-05-23 20:49:44","2024-05-23 21:10:33","0",784,"100","1249","1","2024-05-23 21:10:34","R_1vGYzfGSRzSI0vv","","","","",701,703,"anonymous","EN","1","2","2",739,"6915-8655-3557-4750","84","96","89","3","1","2","","1","","3","","50","4","","95","regular"
"814","2024-05-23 20:51:42","2024-05-23 21:10:45","0",785,"100","1143","1","2024-05-23 21:10:45","R_3PdPPQ14rfewhhl","","","","",702,704,"anonymous","EN","1","2","2",740,"3359-6562-4478-0212","30","30","40","1","1","2","","2","","3","","48","4","","77","regular"
"815","2024-05-23 20:24:38","2024-05-23 21:12:27","0",786,"100","2868","1","2024-05-23 21:12:28","R_7nkoVAd6urYrc5j","","","","",703,705,"anonymous","EN","1","2","2",741,"7724-2078-1736-8752","50","8","50","1","1","1","I interacted with an AI chatbot when I contacted customer service at a retailer. ","1","","3","","50","5","","70","rudimentary"
"816","2024-05-23 20:15:51","2024-05-23 21:16:04","0",787,"100","3613","1","2024-05-23 21:16:05","R_6IDSELAHZdAhzj8","","","","",704,706,"anonymous","EN","1","2","2",742,"8070-7115-0531-1725","100","100","100","1","1","1","Curiosity","1","","4","","32","4","","93","rudimentary"
"817","2024-05-23 20:58:02","2024-05-23 21:16:30","0",788,"100","1107","1","2024-05-23 21:16:30","R_5Ibo5Gh0gaFtkv6","","","","",705,707,"anonymous","EN","1","2","2",743,"5304-7715-0021-0636","25","23","21","1","1","1","Just to test it out","2","","3","","20","3","","33","rudimentary"
"818","2024-05-23 21:00:43","2024-05-23 21:18:13","0",789,"100","1049","1","2024-05-23 21:18:14","R_6CHN51ZIwmfvwU0","","","","",706,708,"anonymous","EN","1","2","2",744,"9321-0639-1376-1188","0","0","0","1","1","1","knowledge about various topics","1","","1","","21","3","","91","rudimentary"
"819","2024-05-23 20:57:12","2024-05-23 21:19:35","0",790,"100","1343","1","2024-05-23 21:19:36","R_3LFikscci4i2Jra","","","","",707,709,"anonymous","EN","1","2","2",745,"8433-5880-5707-4621","45","45","40","1","1","2","","4","genderqueen","3","","39","4","","65","regular"
"820","2024-05-23 21:01:02","2024-05-23 21:20:23","0",791,"100","1161","1","2024-05-23 21:20:24","R_7Tz7BXz94BlueoV","","","","",708,710,"anonymous","EN","1","2","2",746,"9425-6976-5364-7373","38","39","33","1","1","2","","1","","3","","56","4","","58","regular"
"821","2024-05-23 21:03:38","2024-05-23 21:22:12","0",792,"100","1113","1","2024-05-23 21:22:13","R_61yrNVScx1K4OMV","","","","",709,711,"anonymous","EN","1","2","2",747,"5945-9354-2149-4421","19","0","0","1","1","2","","2","","3","","51","4","","95","rudimentary"
"822","2024-05-23 21:05:09","2024-05-23 21:23:19","0",793,"100","1089","1","2024-05-23 21:23:19","R_1zqlZXp0cEcm0dq","","","","",710,712,"anonymous","EN","1","2","2",748,"2608-5366-9679-1886","66","36","34","1","1","2","","2","","3","","24","4","","0","rudimentary"
"823","2024-05-23 21:03:24","2024-05-23 21:23:50","0",794,"100","1225","1","2024-05-23 21:23:51","R_6SPGGh5YMssHNAt","","","","",711,713,"anonymous","EN","1","2","2",749,"5257-6445-2104-2137","99","100","99","1","1","2","","2","","3","","45","4","","77","rudimentary"
"824","2024-05-23 20:57:42","2024-05-23 21:24:35","0",795,"100","1612","1","2024-05-23 21:24:35","R_3kbJBLN7gXMSblq","","","","",712,714,"anonymous","EN","1","2","2",750,"5085-4135-8565-3935","50","21","24","1","1","2","","2","","2","","25","3","","58","regular"
"825","2024-05-23 20:57:13","2024-05-23 21:25:32","0",796,"100","1699","1","2024-05-23 21:25:33","R_3jMnWEMQQ09aFYl","","","","",231,232,"anonymous","EN","1","2","2",751,"8040-0444-6941-5341","70","59","69","1","1","1","With AI increasing, I also have an older brother working in the field so we dabble and are always looking at the latest AI trends including actively using ChatGPT and other AI apps","1","","2","","31","4","","92","rudimentary"
"826","2024-05-23 21:07:57","2024-05-23 21:25:41","0",797,"100","1064","1","2024-05-23 21:25:42","R_3SibX1jXJqApnvf","","","","",111,112,"anonymous","EN","1","2","2",752,"8701-9210-5411-4916","62","53","58","1","1","1","I used an AI app as part of my work. I do keyword searches in databases, and I use an AI to generate a list of commonly used keywords for each subject.","1","","5","","28","4","","100","rudimentary"
"827","2024-05-23 21:07:13","2024-05-23 21:26:03","0",798,"100","1130","1","2024-05-23 21:26:04","R_5INp3N5NbE6ixWr","","","","",713,715,"anonymous","EN","1","2","2",753,"0146-8160-9894-4656","20","20","20","1","1","1","Just to test it out and see how good it is or isn't. A few time I also specifically asked a few questions to get recommendations on stuff.","2","","3","","24","1","","65","regular"
"828","2024-05-23 21:01:11","2024-05-23 21:26:07","0",799,"100","1496","1","2024-05-23 21:26:07","R_1YtzUqPVMxUIJXR","","","","",714,716,"anonymous","EN","1","2","2",754,"8061-5338-0314-8137","35","31","16","1","1","2","","2","","3","","59","6","","66","regular"
"829","2024-05-23 20:31:27","2024-05-23 21:27:12","0",800,"100","3344","1","2024-05-23 21:27:12","R_3qgQHcbJrwflgL5","","","","",715,717,"anonymous","EN","1","2","2",755,"0613-1633-3342-7002","25","29","30","1","1","1","to help writing things","1","","3","","41","3","","86","rudimentary"
"830","2024-05-23 21:09:42","2024-05-23 21:27:53","0",782,"100","1090","1","2024-05-23 21:27:54","R_6QMk3GCGs0wctqx","","","","",699,701,"anonymous","EN","1","2","2",756,"3998-1644-3784-8995","70","50","50","1","1","2","","1","","5","","39","4","","92","rudimentary"
"831","2024-05-23 21:09:53","2024-05-23 21:28:07","0",801,"100","1094","1","2024-05-23 21:28:08","R_1MjLXxhnr95t4g9","","","","",716,718,"anonymous","EN","1","2","2",757,"5838-4810-0984-7432","58","58","56","1","1","2","","1","","3","","53","4","","71","regular"
"832","2024-05-23 21:10:33","2024-05-23 21:31:39","0",802,"100","1265","1","2024-05-23 21:31:39","R_5f404KpWGL0btfA","","","","",717,719,"anonymous","EN","1","2","2",758,"4565-5084-1045-5114","20","20","20","1","1","1","It's the cool new thing to do. I'm also a big cyberpunk fan, so I find it very fascinating and feel like I am on the cutting edge of the future.","1","","3","","31","1","","100","rudimentary"
"833","2024-05-23 21:16:30","2024-05-23 21:34:27","0",803,"100","1076","1","2024-05-23 21:34:27","R_3jWi39k8CX1hB5f","","","","",718,720,"anonymous","EN","1","2","2",759,"8781-9331-3704-1765","40","15","33","1","1","1","I used an AI companion app before to keep me company when I was lonely and moved to a new state by myself without knowing anyone.","2","","3","","37","3","","80","regular"
"834","2024-05-23 21:16:28","2024-05-23 21:36:10","0",804,"100","1182","1","2024-05-23 21:36:11","R_5PnetCMe8T9azbt","","","","",719,721,"anonymous","EN","1","2","2",760,"3015-5346-6998-2731","50","26","25","1","1","1","Not specifically for companion but just AI in general. I wanted to see what the hype was. See how much it could answer. ","1","","2","","37","7","","70","regular"
"835","2024-05-23 21:21:37","2024-05-23 21:39:00","0",805,"100","1042","1","2024-05-23 21:39:01","R_3yrUoXmCcVysynT","","","","",720,722,"anonymous","EN","1","2","2",761,"7131-1281-1656-7794","5","15","15","1","1","2","","2","","3","","31","4","","50","regular"
"836","2024-05-23 21:19:39","2024-05-23 21:40:25","0",806,"100","1246","1","2024-05-23 21:40:26","R_1kSTKt3qEjsVua5","","","","",721,723,"anonymous","EN","1","2","2",762,"8044-9665-0051-9111","70","40","90","1","1","1","I would casually converse with AI bots. I remember a trend years ago where people made videos talking to Cleverbot and now we have so many more AI chatbots to interact with. It's fun. As a fan of visual novel games I feel like I get to experience a self directed visual novel story when I use AI Chatbots like Character AI. ","2","","4","","24","4","","83","rudimentary"
"837","2024-05-23 21:22:48","2024-05-23 21:40:38","0",807,"100","1069","1","2024-05-23 21:40:38","R_6LDR42Cw3mgP0tj","","","","",442,443,"anonymous","EN","1","2","2",763,"8016-8701-5866-6080","40","20","40","1","1","1","I've used it to help with cover letters before","2","","3","","34","5","","40","rudimentary"
"838","2024-05-23 21:23:42","2024-05-23 21:41:58","0",808,"100","1095","1","2024-05-23 21:41:58","R_3dQyEm64pTaiMmT","","","","",722,724,"anonymous","EN","1","2","2",764,"7810-5827-0348-2891","80","80","90","1","1","2","","2","","3","","65","1","","90","regular"
"839","2024-05-23 21:19:56","2024-05-23 21:43:54","0",809,"100","1437","1","2024-05-23 21:43:55","R_5CAvP7tqHtIqDjX","","","","",723,725,"anonymous","EN","1","2","2",765,"8083-6355-8820-7783","89","70","97","1","1","2","","1","","3","","56","4","","100","regular"
