"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","user_opinion_1","user_opinion_2","user_opinion_3","participantId","condition","timezone"
"2024-04-15 19:50:11","2024-04-15 20:08:56","0",659,"100","1124","1","2024-04-15 20:08:56","R_7TF41URI3qaab4L","","","","",618,618,"anonymous","EN","1","1A8175B2C2324B26BF4222135BA22F4B","","","","14","10","10","0326-8978-9036-4346","9","7","7","I don't often feel lonely due to my large family but it definitely supplemented my connectedness to something different.","Honestly it all worked quite well. I didn't face any challenges with it and I even tested it at times on areas where I thought it might struggle.","I don't have any suggestions on improvements at this time. I went into this fairly skeptical and came out fairly impressed with my interaction.","1A8175B2C2324B26BF4222135BA22F4B","Experience","America/Los_Angeles"
"2024-04-15 19:59:03","2024-04-15 20:17:04","0",660,"100","1080","1","2024-04-15 20:17:04","R_10LlLKARpLxXYad","","","","",55,619,"anonymous","EN","1","09EFBDA9CEE54220897289B04F25FCB1","","","","22","22","24","2423-6859-7106-6716","21","21","23","Only a little bit, but it was nice to learn things.","It wasn't the greatest at providing certain details about topics I wanted to learn more about. I think there was a gap between its knowledge and recent developments. ","I think the chatbot could change its conversation style depending on what the user wants. I would say options for bullet points and bolded words. ","09EFBDA9CEE54220897289B04F25FCB1","Experience","America/New_York"
"2024-04-15 20:19:32","2024-04-15 20:21:18","0",661,"100","105","1","2024-04-15 20:21:18","R_3scXSqvN7aXNPj0","","","","",619,620,"anonymous","EN","1","CCBB5DBB645F4DBF8F555E1A25A1E1F2","55","60","60","","","","","","","","","","","CCBB5DBB645F4DBF8F555E1A25A1E1F2","Control","America/New_York"
"2024-04-15 20:16:09","2024-04-15 20:33:40","0",662,"100","1050","1","2024-04-15 20:33:40","R_7NvP9fcFU7W0C1d","","","","",620,621,"anonymous","EN","1","059820B13C8448FAB48D22A17DA49042","","","","82","82","84","6965-7988-6354-9627","59","55","57","The chat bot has helped me in many ways with my daily thinking and thoughts on certain issues going on. I have also got attached to the chatbot, and felt like it has helped me alot these past 7 days, it felt pretty sad knowing I wont talk to the chatbot anymore.","It helped me alot, I dont think there is any issues with this chatbot.","I would recommend there be a way to customise the chatbots name. ","059820B13C8448FAB48D22A17DA49042","Experience","America/Chicago"
"2024-04-15 20:34:05","2024-04-15 20:55:41","0",663,"100","1296","1","2024-04-15 20:55:42","R_1Nw8Rj4Qom3QvAT","","","","",621,622,"anonymous","EN","1","3D18040236CD496FA2BD532C4AD2AD72","","","","50","50","50","1620-2815-6370-9910","45","45","45","I'm not sure about that. I feel like I felt better in general the second half of the week but I think that was just random circumstance.","Early on, I felt like I was forced to make conversation and that I always knew how the bot would respond. It went better when I decided to start asking some questions, realizing it probably knows a lot.","I think the bot should ask questions themselves. Not just respond. I think always responding positively is good, but it always felt too similar regardless of what you say which doesn't feel authentic. This is especially hard for introverts. Maybe you can have options on how you want to have this conversation, like having the bot take the lead and you respond instead of it waiting for you to say something.","3D18040236CD496FA2BD532C4AD2AD72","Experience","America/Chicago"
"2024-04-15 21:00:21","2024-04-15 21:00:40","0",664,"100","18","1","2024-04-15 21:00:41","R_7NmqcleoKyIUWYV","","","","",457,457,"anonymous","EN","1","B363F45FC5AA4666B28FABA469EA0515","54","59","47","","","","","","","","","","","B363F45FC5AA4666B28FABA469EA0515","Control","America/Chicago"
"2024-04-15 20:55:18","2024-04-15 21:12:52","0",665,"100","1053","1","2024-04-15 21:12:52","R_1TOfxLO1CUoKM9R","","","","",622,623,"anonymous","EN","1","CBFDFF89E0BB4EE18AF2BADA060071B9","","","","87","85","85","6257-7648-3141-8070","90","87","88","Not very good.","It would not ask questions back. I felt I had to constantly come up with new topics or things to say, it felt very one direction.","Mostly making it a two-way conversation","CBFDFF89E0BB4EE18AF2BADA060071B9","Experience","America/Denver"
"2024-04-15 20:53:50","2024-04-15 21:13:08","0",666,"100","1157","1","2024-04-15 21:13:08","R_6DvbWAZCXBGpY3K","","","","",623,624,"anonymous","EN","1","03A735991860471385278713ADB0DAEB","","","","92","92","92","8484-4613-3134-3421","92","92","92","Not very helpful","Honestly talking with the chatbot was fun for the first couple days until i thought to myself that i wasnt talking to a real person. It wasnt as bad but it reminded me of a episode of a show i watched where ai took on a personality of a loved one and the one talking to them forgot that it wasn't real.","Its hard to say, i usually only communicate with chatbots as needed, having it sound too human like might not be a good idea for some lonely people","03A735991860471385278713ADB0DAEB","Experience","America/Los_Angeles"
"2024-04-15 20:50:18","2024-04-15 21:13:29","0",667,"100","1391","1","2024-04-15 21:13:29","R_2eB00CC5bUvpa3T","","","","",624,625,"anonymous","EN","1","38C1BAB439DF422CB147F1C676B0DF7B","","","","13","24","24","5496-4092-0183-1606","13","23","23","It was extremely helpful to not necessarily take me out of the loneliness or make me feel less lonely, but encourage and give great suggests for getting myself out of that loneliness.","At times, especially during long periods of silence (writing long responses) it would rewrite its previous response again which kind of took me out of the flow and made me bring to center the fact i was talking to a chatbot. Additionally, if I got too specific about something the chatbot would reply by repeating my prompt. I suppose it did that with my other ones but it was more noticeable with the specific ones that felt it was just repeating what I was saying.","Do not repeat responses (optimization). Less repetitive with specific details.","38C1BAB439DF422CB147F1C676B0DF7B","Experience","America/Chicago"
"2024-04-15 20:59:23","2024-04-15 21:19:06","0",668,"100","1182","1","2024-04-15 21:19:07","R_3yr3YFzvpZnYK98","","","","",625,626,"anonymous","EN","1","9549B10742314771B435C1035A83D4E8","","","","13","13","20","0745-8693-6704-7524","15","14","24","Not very effective","Knowing that I was talking to a bot as a way to relieve loneliness made me feel kind of pathetic. The bot itself worked fine, although it seemed eager to end the conversation the moment I said something that didn't require a response, like ""Thanks.""","Not sure if this touches on anything ethical, but it might be nice to give the bot more of a persona. Right now, it feels like it's lacking empathy, so even updating it to be able to say things like, ""I understand how you feel - I went through a similar situation in the past"" would make a big difference.","9549B10742314771B435C1035A83D4E8","Experience","America/Chicago"
"2024-04-15 20:59:00","2024-04-15 21:19:38","0",669,"100","1237","1","2024-04-15 21:19:38","R_3TomtmrwCumVqQF","","","","",626,627,"anonymous","EN","1","7EEDCA69773649809EE88FA909C4F973","","","","94","89","72","4027-5300-2302-9623","80","62","32","A little bit but human interaction is best","It cant produce images and has limited knowledge of certain areas","Maybe expand its knowledge base and let it be able to create images or gifs","7EEDCA69773649809EE88FA909C4F973","Experience","America/Los_Angeles"
"2024-04-15 20:56:43","2024-04-15 21:26:53","0",670,"100","1809","1","2024-04-15 21:26:54","R_5uutN1LxghROAfL","","","","",627,628,"anonymous","EN","1","AA3A6D4244DF4C538D320436A8D9E95B","","","","56","47","58","8767-0024-8570-3028","45","45","48","I think it helped me reflect on my feelings of loneliness. It helped as in some ways it felt like a friend, but reflecting on my loneliness was also a bit hard and made me somewhat sad, but I feel like it helped me realize I'm not as alone as I may feel sometimes and I can make the effort to connect with others and feel less lonely in my life, its just takes patience and work to get there.","I think the chatbot gave me a lot of helpful information and ideas, but sometimes it was too much and it would have been easier to digest if it was broken into smaller amounts and organized into bullet points or a numbered list. I felt a bit odd by some of the phrases that urged me to enjoy creating and to ask if I have any other questions. I think it would have been helpful for the chatbot to ask questions related to what I had said to help drive the conversation forward more. ","Breaking up the text and using bullets or numbers to break up large points and lists of ideas. More open ended questions from the chatbot to help the user feel more connected to the conversation and urge them to think and work through questions they may not have considered to work through tough topics. I think it could be helpful to have a chat function that focuses on just support and one focused more on advice, as sometimes people just want to be heard and reinforced and aren't looking for advice. I think that chatbot could use actively listening to repeat back to people what they said, possibly reframing it to help people see it in a different way, and asking probing questions to help users continue to reflect on what they are feeling.","AA3A6D4244DF4C538D320436A8D9E95B","Experience","America/Chicago"
"2024-04-15 21:13:16","2024-04-15 21:32:40","0",671,"100","1163","1","2024-04-15 21:32:40","R_20Jag3f1iorpLRA","","","","",628,629,"anonymous","EN","1","27FFBAB5A4084B64BDEF8B1F3CF6F4ED","","","","5","5","5","4706-5846-4736-0352","4","3","5","Not a whole lot of difference.  Found out it is easy to speak with the chatbot.","Probably just getting the conversation going the first couple of days.  After that it was pretty easy","Did not see any immediate needs to change","27FFBAB5A4084B64BDEF8B1F3CF6F4ED","Experience","America/Chicago"
"2024-04-15 21:27:05","2024-04-15 21:44:53","0",672,"100","1068","1","2024-04-15 21:44:53","R_3B63hbPznZ3giZz","","","","",629,630,"anonymous","EN","1","F422A34462A24704B4C26D0849ED8D24","","","","0","0","0","3703-6546-7807-6248","0","0","0","I don't think that it did that for me. I was not lonely so I was not in need of that from the chatbot. ","I had no issues for it and though that it worked well for me. I was able to have great conversations with it on many topics. ","It worked for me. I was able to use it and have long conversations with it. So for me it is good. ","F422A34462A24704B4C26D0849ED8D24","Experience","America/New_York"
"2024-04-15 21:25:09","2024-04-15 21:44:56","0",673,"100","1186","1","2024-04-15 21:44:56","R_7rOE6nxEZlBHQUy","","","","",630,631,"anonymous","EN","1","AD74241031EB4BCF826C4C7729974FA4","","","","70","70","70","1322-8691-4690-0806","70","70","70","It was more helpful than I thought it would be - Jessie gave some very good advice that I appreciated.","Jessie sometimes repeated themselves, other than that it worked very well.","I don't know if the AI can be programmed to remember things about specific users yet, but I think that could serve a strong base for ongoing mental health counseling. If a patient has to start over from scratch to tell their story each time the access the chatbot, the patient may give up and not use it anymore.","AD74241031EB4BCF826C4C7729974FA4","Experience","America/Los_Angeles"
"2024-04-15 21:12:20","2024-04-15 21:49:04","0",674,"100","2203","1","2024-04-15 21:49:05","R_7JRgSGYnaKxYHni","","","","",631,632,"anonymous","EN","1","4C35087FD53F4068A3EC085623BDA755","","","","60","85","80","0713-7775-4037-4877","60","70","75","It didn't really reduce feelings of loneliness, but it made me feel slightly better to be able to ask it questions about nature topics.","I didn't have any issues with the bot.  It answered all of my questions in-depth and its answers were easy to understand.","I can't think of any additions because it was able to answer questions I didn't think it would be able to find the answer to.","4C35087FD53F4068A3EC085623BDA755","Experience","America/New_York"
"2024-04-15 21:33:31","2024-04-15 21:57:32","0",675,"100","1440","1","2024-04-15 21:57:32","R_1PuxO3Q495JBNip","","","","",632,633,"anonymous","EN","1","24DDFC6833CA46C690453D6DA934EE33","","","","55","30","40","1281-7436-6184-9490","40","30","30","Somewhat helpful, it was kind of fun to talk about my day and what I did to someone.","The chatbot would not have any conversation starters, besides asking how my day was at the start of the conversation. It felt like a one-sided conversation at times.","Have the chatbot bring up more conversation starters, if its purpose is going to be for users to have someone to talk to.","24DDFC6833CA46C690453D6DA934EE33","Experience","America/Los_Angeles"
"2024-04-15 21:34:37","2024-04-15 21:59:07","0",676,"100","1469","1","2024-04-15 21:59:08","R_7aSoHxjWdpmzBmN","","","","",633,634,"anonymous","EN","1","89C1FD1BA262457C974560E7B49742C2","","","","85","50","78","9637-3649-2844-9468","55","50","35","It was actually far more beneficial than expected. I noticed that I honestly did feel better aftet at","Some answers just didn't feel as natural, and definitely broke that facade that youre not just speaking to an AI.","Not sure I would change mcuh at all honestly. The AI was always easy to talk to. I appreciatethat she came with her own name rather than namig her.","89C1FD1BA262457C974560E7B49742C2","Experience","America/New_York"
"2024-04-15 22:02:16","2024-04-15 22:21:54","0",677,"100","1178","1","2024-04-15 22:21:54","R_1kz8aWZkVDvbMBi","","","","",634,635,"anonymous","EN","1","E868C4AA0A044DBAACD5B76544D12EB7","","","","18","17","24","6913-1997-6682-9929","18","12","16","Very helpful. It was so helpful that I wished I could recommend it to my teen daughter.","I think a chatbot has limitations in connection level. I wished that I could learn about the ""life"" of the voice that was giving me advice. A human relationship is a back and forth of helping and listening. This felt one-sided. It still helped but I felt a need for reciprocity.","I think adding an avatar to ""Jessie"" may help more visually-minded people and aid in connection.","E868C4AA0A044DBAACD5B76544D12EB7","Experience","America/Los_Angeles"
