"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-09 06:17:17","2024-04-09 06:20:36","0",833,"100","199","1","2024-04-09 06:20:36","R_17dJ0rWoGT3CkGn","","","","",754,758,"anonymous","EN","1","2","2","2E7B8AF44F1D4C24A1D7245CDAEFC393","30","26","19","31","29","27","28","26","28","27","22","28","28","28","29","30","33","32","27","29","28","26","23","24","27","25","27","29","28","30","24","25","27","32","34","34","30","33","33","31","33","34","1","1","2","","1","","3","","35","4","","53","","","","","","","","","","","","","","","2E7B8AF44F1D4C24A1D7245CDAEFC393","98","Prediction"
"2024-04-09 06:19:29","2024-04-09 06:21:03","0",834,"100","94","1","2024-04-09 06:21:04","R_3PQNuP6VSQg0Wp7","","","","",755,759,"anonymous","EN","1","2","2","100E9AAB889641CAA09B498B33A1C4D0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Experimental purposes (ChatGPT)","1","","4","","50","4","","70","70","80","75","1","1","","","","","","","","","","100E9AAB889641CAA09B498B33A1C4D0","73","Control"
"2024-04-09 06:16:53","2024-04-09 06:21:03","0",835,"100","250","1","2024-04-09 06:21:04","R_5LTnH5h8vV6grU5","","","","",176,177,"anonymous","EN","1","2","2","C45FDA91829A404487721DBECEF1952C","50","15","38","61","15","54","60","33","59","99","38","88","99","43","97","100","53","100","100","61","100","100","68","100","100","75","100","100","79","100","100","83","100","100","83","100","100","92","100","100","83","100","1","1","1","for customer service issues","2","","3","","55","3","","50","","","","","","","","","","","","","","","C45FDA91829A404487721DBECEF1952C","91","Prediction"
"2024-04-09 06:16:55","2024-04-09 06:21:06","0",836,"100","251","1","2024-04-09 06:21:07","R_3VDraP5mTPSV8XI","","","","",387,388,"anonymous","EN","1","2","2","1109158D661E49D0951694E0B44F55B0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","36","5","","28","64","44","66","1","1","","","","","","","","","","1109158D661E49D0951694E0B44F55B0","20","Control"
"2024-04-09 06:19:01","2024-04-09 06:21:11","0",837,"100","129","1","2024-04-09 06:21:12","R_2MS6RsoslsRSmrq","","","","",756,760,"anonymous","EN","1","2","2","5286495E57914CDF8544D18C655AB97E","44","47","44","64","57","61","54","53","53","55","58","56","47","52","48","59","58","62","45","41","47","56","60","64","58","57","59","66","67","67","67","68","68","70","71","71","63","60","67","60","62","60","1","1","2","","1","","3","","23","4","","53","","","","","","","","","","","","","","","5286495E57914CDF8544D18C655AB97E","93","Prediction"
"2024-04-09 06:18:11","2024-04-09 06:21:21","0",838,"100","190","1","2024-04-09 06:21:21","R_3iC9FnWp3mxsSkx","","","","",757,761,"anonymous","EN","1","2","2","7C671B1A346749F184E8284AEC0FE846","90","91","92","42","41","43","76","77","77","47","47","47","70","71","65","56","57","58","56","56","58","55","56","57","55","56","57","55","54","54","45","44","45","46","46","45","38","40","40","40","40","41","1","1","2","","1","","2","","34","5","","35","","","","","","","","","","","","","","","7C671B1A346749F184E8284AEC0FE846","84","Prediction"
"2024-04-09 05:49:02","2024-04-09 06:21:29","0",839,"100","1946","1","2024-04-09 06:21:30","R_10GDRaOI1yYFkIK","","","","",758,762,"anonymous","EN","1","2","2","EFA1E05ACC9F47088C011202FE946B5F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","5","","30","4","","50","","","","","","70","30","75","2453-8248-6659-7882","70","40","50","1","1","EFA1E05ACC9F47088C011202FE946B5F","63","Experience"
"2024-04-09 06:15:34","2024-04-09 06:21:35","0",840,"100","360","1","2024-04-09 06:21:36","R_3PpAJxWIcjesq65","","","","",759,763,"anonymous","EN","1","2","2","8DD39C1AB44D47159D6350D3F4CAFD1D","76","40","83","78","77","61","64","53","65","84","60","86","55","51","57","69","71","59","69","57","79","58","54","82","69","60","78","64","53","58","58","69","73","55","44","62","57","46","73","56","45","52","1","1","1","Just to have someone to talk to and have someone respond to you, to not feel so alone","2","","3","","60","4","","75","","","","","","","","","","","","","","","8DD39C1AB44D47159D6350D3F4CAFD1D","90","Prediction"
"2024-04-09 06:20:48","2024-04-09 06:22:02","0",841,"100","73","1","2024-04-09 06:22:02","R_2MhgZ41wu9kJrsy","","","","",132,133,"anonymous","EN","1","2","2","2A4F79A57FDD4234A83C3F1D927F7F51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","1","","41","4","","0","100","0","0","1","1","","","","","","","","","","2A4F79A57FDD4234A83C3F1D927F7F51","60","Control"
"2024-04-09 06:15:21","2024-04-09 06:23:01","0",842,"100","459","1","2024-04-09 06:23:01","R_5tDJX3t0XhaE05C","","","","",760,764,"anonymous","EN","1","2","2","FB0347364C044A688510D933C2307E24","20","15","15","5","6","6","10","8","10","8","8","6","15","15","17","12","10","14","30","25","26","25","20","20","40","35","35","35","30","30","45","40","39","40","39","40","60","50","50","55","45","45","1","1","2","","1","","3","","48","1","","80","","","","","","","","","","","","","","","FB0347364C044A688510D933C2307E24","92","Prediction"
"2024-04-09 06:19:09","2024-04-09 06:23:01","0",843,"100","232","1","2024-04-09 06:23:02","R_70ud0gcwW5syJeM","","","","",761,214,"anonymous","EN","1","2","2","8746F896D5AA48B6972800553E468C0D","30","20","20","30","20","20","30","20","20","33","23","23","33","23","23","35","25","25","35","25","25","40","30","30","40","30","30","45","31","31","45","31","31","50","31","31","50","31","31","50","31","31","1","1","2","","1","","4","","31","4","","100","","","","","","","","","","","","","","","8746F896D5AA48B6972800553E468C0D","100","Prediction"
"2024-04-09 06:18:15","2024-04-09 06:23:12","0",844,"100","297","1","2024-04-09 06:23:13","R_21T2pe3RqonKrhJ","","","","",762,765,"anonymous","EN","1","2","2","4D739BCC8D854A83B63D9EB209B1C7E9","79","80","75","50","50","50","75","75","76","50","50","50","73","74","76","50","50","50","72","73","72","50","50","50","71","72","73","50","50","50","74","75","76","50","50","50","72","72","71","50","50","50","1","1","2","","2","","3","","41","4","","50","","","","","","","","","","","","","","","4D739BCC8D854A83B63D9EB209B1C7E9","100","Prediction"
"2024-04-09 06:16:51","2024-04-09 06:23:29","0",845,"100","398","1","2024-04-09 06:23:29","R_3LIk68DmFt96NnH","","","","",763,766,"anonymous","EN","1","2","2","CFBE20EC6E4744BC92E8931E1AB606B7","46","48","48","31","32","36","49","50","50","35","29","30","53","52","53","26","27","30","53","61","57","37","29","29","60","57","53","33","37","32","50","49","52","31","31","26","57","53","55","16","14","11","1","1","1","I've used it to learn and have conversations","1","","1","","18","3","","50","","","","","","","","","","","","","","","CFBE20EC6E4744BC92E8931E1AB606B7","84","Prediction"
"2024-04-09 06:04:06","2024-04-09 06:23:36","0",846,"100","1169","1","2024-04-09 06:23:36","R_3PhgwkvGe5kpaEI","","","","",764,767,"anonymous","EN","1","2","2","12D45106FC154102AB6C7C198F24ABE9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I was lonely","2","","4","","30","5","","80","","","","","","100","80","80","9879-8633-7116-3932","70","60","60","1","1","12D45106FC154102AB6C7C198F24ABE9","59","Experience"
"2024-04-09 05:58:59","2024-04-09 06:23:41","0",847,"100","1482","1","2024-04-09 06:23:42","R_1LkAgcHWNQAHRjl","","","","",765,768,"anonymous","EN","1","2","2","B336CD14B1614BA3B17FEADD0AD234E2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","4","","45","3","","50","","","","","","0","0","0","1429-8549-8887-3552","0","0","0","1","1","B336CD14B1614BA3B17FEADD0AD234E2","7","Experience"
"2024-04-09 06:15:47","2024-04-09 06:23:53","0",848,"100","485","1","2024-04-09 06:23:53","R_2Vs7ArYoqCYt03r","","","","",766,769,"anonymous","EN","1","2","2","18C1FBAD0F224FE4811C913044D9FADD","79","71","71","74","77","75","60","56","56","66","64","65","73","69","61","55","60","56","58","58","57","51","52","53","48","48","45","46","41","42","48","48","45","30","33","35","39","38","36","27","29","32","1","1","2","","4","","1","","40","3","","37","","","","","","","","","","","","","","","18C1FBAD0F224FE4811C913044D9FADD","83","Prediction"
"2024-04-09 06:17:37","2024-04-09 06:23:57","0",849,"100","380","1","2024-04-09 06:23:58","R_1hzmQ1ZSRsGQplq","","","","",767,770,"anonymous","EN","1","2","2","C21A746E282F4663BF42E63200E12237","15","20","10","15","20","10","15","17","10","15","15","10","15","15","10","15","15","9","17","17","10","17","17","10","19","17","10","19","17","10","19","17","10","20","17","9","20","17","9","20","17","10","1","1","2","","2","","3","","69","5","","70","","","","","","","","","","","","","","","C21A746E282F4663BF42E63200E12237","91","Prediction"
"2024-04-09 06:21:23","2024-04-09 06:23:59","0",850,"100","155","1","2024-04-09 06:24:00","R_5quJpP4HnEHBUwp","","","","",768,771,"anonymous","EN","1","2","2","44685FFDA1464719BD13F55314AFCD41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","10","1","0","6","0","1","10","3","3","4","1","5","11","3","1","1","2","","1","","3","","47","3","","68","","","","","","","","","","","","","","","44685FFDA1464719BD13F55314AFCD41","82","Prediction"
"2024-04-09 06:23:17","2024-04-09 06:24:00","0",851,"100","42","1","2024-04-09 06:24:01","R_3Oo7G05rVMcgJIB","","","","",769,772,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","815F2855DCAA486AA49D03E8F172284F","",""
"2024-04-09 06:19:47","2024-04-09 06:24:01","0",852,"100","253","1","2024-04-09 06:24:01","R_7esZbvwPzhXeACE","","","","",770,773,"anonymous","EN","1","2","2","A9414AF40CC844DBA1EC7D43FA187CDE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","for fun","2","","3","","29","5","","26","7","3","0","1","1","","","","","","","","","","A9414AF40CC844DBA1EC7D43FA187CDE","21","Control"
"2024-04-09 06:23:02","2024-04-09 06:24:02","0",853,"100","60","1","2024-04-09 06:24:02","R_3qW5m9QCVM0tcRz","","","","",771,774,"anonymous","EN","1","2","2","22AB2A9C4D62424C977E676960E2A08E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","43","4","","50","80","60","60","1","1","","","","","","","","","","22AB2A9C4D62424C977E676960E2A08E","68","Control"
"2024-04-09 06:17:02","2024-04-09 06:24:08","0",854,"100","425","1","2024-04-09 06:24:08","R_5Nwz4E2S1cyEVLA","","","","",772,775,"anonymous","EN","1","2","2","F9D59D5430DF40389E932E77939A5FE9","71","81","70","19","61","61","70","82","73","40","60","60","71","79","79","39","60","60","72","82","81","40","63","64","71","81","82","30","69","70","72","81","82","30","71","71","72","83","82","29","70","71","1","1","1","I've used chatGPT and other GPTs for playing text based rpgs that the AI creates on the fly.","1","","3","","24","4","","82","","","","","","","","","","","","","","","F9D59D5430DF40389E932E77939A5FE9","85","Prediction"
"2024-04-09 06:06:59","2024-04-09 06:24:17","0",855,"100","1037","1","2024-04-09 06:24:17","R_25E7IW6mtgCNc9b","","","","",773,776,"anonymous","EN","1","2","2","3701428B74B748B4A55DA78FEAF1D7C8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","35","4","","75","","","","","","37","29","25","1116-7126-4810-8074.","57","60","64","1","1","3701428B74B748B4A55DA78FEAF1D7C8","52","Experience"
"2024-04-09 06:23:13","2024-04-09 06:24:33","0",856,"100","79","1","2024-04-09 06:24:33","R_2Q6JjUYP6dqj189","","","","",774,777,"anonymous","EN","1","2","2","F9CF9A3E0C724342A877886466160760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","2","","48","6","","0","70","60","65","1","1","","","","","","","","","","F9CF9A3E0C724342A877886466160760","71","Control"
"2024-04-09 06:05:14","2024-04-09 06:24:33","0",857,"100","1159","1","2024-04-09 06:24:34","R_11AGr7afkvUWsQF","","","","",775,778,"anonymous","EN","1","2","2","CAD2D567F9CD4F55B1D8080285E24044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Just to try it out, out of curiosity ","1","","4","","47","3","","80","","","","","","50","20","20","5430-7105-7380-9435","50","30","30","1","1","CAD2D567F9CD4F55B1D8080285E24044","74","Experience"
"2024-04-09 06:21:49","2024-04-09 06:25:01","0",858,"100","191","1","2024-04-09 06:25:01","R_3rIQhsrzFUAohox","","","","",776,779,"anonymous","EN","1","2","2","51F4D7DF38CC4EE09363ACE27E909ED6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to do some work","2","","3","","55","1","","61","4","5","4","1","1","","","","","","","","","","51F4D7DF38CC4EE09363ACE27E909ED6","66","Control"
"2024-04-09 06:19:50","2024-04-09 06:25:26","0",859,"100","336","1","2024-04-09 06:25:27","R_2LpwFCi2hF1h2wK","","","","",777,780,"anonymous","EN","1","2","2","A10335AD5A3C41508EF24FB1D4D84675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","If I did use one, I can't remember if this app was an AI one or not.  It may have been to help with grammar structure and also rephrasing a paragraph I wrote. ","2","","3","","49","1","","80","100","75","25","1","1","","","","","","","","","","A10335AD5A3C41508EF24FB1D4D84675","20","Control"
"2024-04-09 06:24:16","2024-04-09 06:25:39","0",860,"100","82","1","2024-04-09 06:25:39","R_5OJx4o7slXx5DO6","","","","",778,781,"anonymous","EN","1","2","2","DE1EC6694BCA49DA8C28E574B5E168F5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I've used things like Chat Gpt to come up with ideas and brainstorm for things","2","","3","","45","5","","85","23","10","14","1","1","","","","","","","","","","DE1EC6694BCA49DA8C28E574B5E168F5","17","Control"
"2024-04-09 06:23:08","2024-04-09 06:25:39","0",861,"100","150","1","2024-04-09 06:25:39","R_3gLWr5X11VAVq2u","","","","",779,782,"anonymous","EN","1","2","2","77842467E6EF4794A382EE5054ED86AE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","60","1","","80","71","84","73","1","1","","","","","","","","","","77842467E6EF4794A382EE5054ED86AE","21","Control"
"2024-04-09 06:20:34","2024-04-09 06:25:58","0",862,"100","323","1","2024-04-09 06:25:59","R_3mm7P6kYMlcBnIL","","","","",780,783,"anonymous","EN","1","2","2","8B6BD3221EAB45978C3ED9EE0CF9C91D","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","100","0","0","1","1","2","","2","","3","","42","3","","100","","","","","","","","","","","","","","","8B6BD3221EAB45978C3ED9EE0CF9C91D","86","Prediction"
"2024-04-09 06:08:34","2024-04-09 06:26:32","0",863,"100","1078","1","2024-04-09 06:26:33","R_7W34OWq6ZfB3Ntv","","","","",781,784,"anonymous","EN","1","2","2","5D813682EF7A48A88626C612BD1EE952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To get more information on how to deal with my feelings. ","2","","5","","36","4","","0","","","","","","60","10","75","7666-4575-3594-9579","60","10","75","1","1","5D813682EF7A48A88626C612BD1EE952","42","Experience"
"2024-04-09 06:04:51","2024-04-09 06:26:32","0",864,"100","1300","1","2024-04-09 06:26:33","R_5CeaOvbp57sXa2O","","","","",782,785,"anonymous","EN","1","2","2","BA1F5DF986044B2AB675DE17BA19ED1F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To get advice. ","2","","4","","25","4","","0","","","","","","16","9","10","5199-0771-6188-6854","0","0","0","3","1","BA1F5DF986044B2AB675DE17BA19ED1F","15","Experience"
"2024-04-09 06:24:56","2024-04-09 06:26:46","0",865,"100","110","1","2024-04-09 06:26:47","R_3eWE40xQp0J8LfT","","","","",783,786,"anonymous","EN","1","2","2","81123A22E1B44B7C9191C9E93E480004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To see what it was like","1","","3","","52","4","","70","80","75","50","1","1","","","","","","","","","","81123A22E1B44B7C9191C9E93E480004","49","Control"
"2024-04-09 06:06:34","2024-04-09 06:26:48","0",866,"100","1213","1","2024-04-09 06:26:48","R_5LiEltcty51bUcp","","","","",784,787,"anonymous","EN","1","2","2","558C6C2E93914C0EBA625E42F900F002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","4","","31","4","","100","","","","","","84","84","70","2700-2446-0927-6090","3","2","2","1","1","558C6C2E93914C0EBA625E42F900F002","55","Experience"
"2024-04-09 06:26:12","2024-04-09 06:27:07","0",867,"100","55","1","2024-04-09 06:27:07","R_5JliB4Ajjoa2WAh","","","","",785,788,"anonymous","EN","1","2","2","3B23BBF2A3014790BA4B47E62F829896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","36","4","","65","34","34","32","1","1","","","","","","","","","","3B23BBF2A3014790BA4B47E62F829896","25","Control"
