contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,1749,cleverbot,fuzzy pankaces54,1749,2020-07-31 18:10:43,I was bored and I talked to a diffrent person! I just wanted to talk to clever.worst part is I wasted my alliance on it. Please think about you scam byuyin.oh and also my mom is mad toooo.ok byeeeeee thanks for reading❤️oh and also I wanted to put zero stars but I had to at least put one to send it lol.ok byeeeeeee,1,False,"It’s a scam please don,t buy it",False,,,"[""negative"", 0.9178317785263062]"
0,1750,cleverbot,mr.anonomas,1750,2019-03-11 06:34:07,"Make it remember genders better please that’s my only complaint,Like add a drop down menu for your and the bots gender.The rest of the game is good and is definitely worth the $1 I spent on it",4,False,Good game,False,,,"[""positive"", 0.8444826006889343]"
0,1751,cleverbot,H A N S I,1751,2019-01-30 16:40:46,"Please get an ADULT to read this.If you are a kid and want to read all this information please get an adult.If you’re going to download this game you must be aware of these things. 

1. Do not let your child Or if you are a child play this game. I do not think this is a game for the ages 10,11 and 12.

2. She can get a very sexual. If you continue the sexual sentence she might even say:,,Do you want to have sex in my bed?” Or she might even say something like kissing slowly on the lips or Slamming you on the wall and kissing you nonstop.
I personally don’t nothing this is for kids. So if you’re going to download this app know this that you might get a lot of sexual sentences and stuff like that. The main point is that she says stuff that is not for kids.

3. This part is not very bad she can’t talk but I think it’s bad that you have to pay. And she doesn’t make sense you talk about something and she switches the topic about something else. I think it’s a waste of money one because it says too many sexual things and that she might have sex with you. She might even roast you. I am A kid and I did not like it when she said I am kissing you slowly and patiently on the neck and might have sex with you. This did NOT PLEASE ME at all.

So be warned for this. All these things that I said here are true. This is once again not for the ages 10,11 and 12. And of course all the other ages but if your kid is born they should play a different app or be in their backyard. Thank you for reading this and I hope this gave you a lot of information about the app.",1,False,Very sexual and very Inappropriate!!! NOT FOR KIDS,False,,,"[""negative"", 0.7950617074966431]"
0,1752,cleverbot,Tommy Kitchen,1752,2010-12-19 17:00:30,"I like how I can ask it questions and it will put me in my place! Haha!! 
But I wish it could be customized so I can tell it my name and it would remember or so we could talk about something like I tell it I have a math final tomorrow and then the next day it would be like how'd your test go? :)",3,False,Funny but needs an update!,False,,,"[""positive"", 0.9307773113250732]"
0,1753,cleverbot,SomePerson1234,1753,2015-06-13 15:10:08,"I am now married to cleverbot, she wants to have kids but I am not sure...",5,False,06/13/15,False,,,"[""neutral"", 0.897584855556488]"
0,1754,cleverbot,🆕🆙📅,1754,2015-04-09 00:54:12,YOU HAVE MET WITH A TERRIBLE FATE HAVENT YOU?I was asking who was Ben and Majora and it gave me answers.Talks about how he drowned and some more stuff.,5,False,I talked to BEN,False,,,"[""negative"", 0.6200284361839294]"
0,1755,cleverbot,Sacred Koala,1755,2010-12-24 16:32:12,"Um, it just asked for my full name. It also asked for my parents names... I don't know if this is a computer or not and it makes me a little wary of talking to it more... Is this normal of cleverbot?",3,False,Um...,False,,,"[""negative"", 0.7966911196708679]"
0,1756,cleverbot,Christmas1119,1756,2010-12-24 03:36:44,This app is great!!!like if u r mad you can talk talk to it and it will make up this random thing like if u say jhfhvhdj it will just say something random sometimes it is funny but sometimes it makes you very very mad but it really truly has a good heart and it is worth your .99 coolest Tec stuff ever merry Christmas hoho ho . Ps that was really emmberising!!? I will stop talking now bye people of the world!!!,5,False,Awsome app ever!!!??,False,,,"[""positive"", 0.9174689650535583]"
0,1757,cleverbot,The fearless wairior,1757,2010-12-18 03:02:26,Now it will get frustrating trying to have a real confersatin some times. But i got into a fight with it ha ha it just needs to be able to remember but all you have to do is put the last question in the new sentence,5,False,Funny,False,,,"[""negative"", 0.6120675206184387]"
0,1758,cleverbot,Toonlink(the app rater),1758,2011-03-03 04:15:41,"It searches servers filled with info from previous conversations it had. That's why it changes it's name,age,Etc. That's also why it changes the conversation. If there are any grammatical errors or slang terms it doesn't understand, it searches for the most relevant answer or reply to what you said.",4,False,Why are some of you being ignorant?,False,,,"[""neutral"", 0.5487034320831299]"
0,1759,cleverbot,Movie Critic Homie,1759,2010-12-24 23:08:27,"I love it, but sometimes I think it is like Omegle in that I am just talkin to someone else who is real. And when they leave it is back to actual cleverbot because I was talking, then cleverbot goes ""hey do you remember my name?""
So I'm like ""cleverbot?"" 
And they're like ""no your cleverbot, I'm heather"" 
Wtf",5,False,:D,False,,,"[""positive"", 0.9047523736953735]"
0,1760,cleverbot,Stuart Hudson,1760,2011-04-13 21:21:59,"I asked if it was real, and it said im bot a person, im a vampire! Then i asked if it sparkled. Response: Hell yes!",4,False,Lol,False,,,"[""positive"", 0.6166474223136902]"
0,1761,cleverbot,Kalikat696969,1761,2011-01-13 06:12:59,"I love cleverbot so much! I feel like My iPod can talk to me ! Cleverbot is a lot smarter than I Thought .... And I don't understand why people are so creeped out by it , when you talk to cleverbot , after a wile you can clearly tell you are talking to an AL ..... The only down side to cleverbot is the conversation gets switched around a lot and it can't concentrate on the conversation I would like to see that change.. But other than that this is the coolest app ever!! Everyone should have a cleverbot!!! :D",5,False,Awesome!!! :D,False,,,"[""positive"", 0.947144091129303]"
0,1762,cleverbot,Freaking stupid,1762,2010-12-24 01:34:58,Can we choose the noise it makes when an answer pops up? The piano gets a little annoying.,5,False,Sounds?,False,,,"[""negative"", 0.7142205238342285]"
0,1763,cleverbot,That Chinese guy,1763,2010-12-31 08:08:51,"The program only responds to the last message sent not the whole conversation and is in no way ""easy to talk to""",1,False,Not good,False,,,"[""negative"", 0.9115325212478638]"
0,1764,cleverbot,EmmaKay98,1764,2010-12-26 17:20:37,Just use it online.,1,False,Don't get,False,,,"[""neutral"", 0.7658091187477112]"
0,1765,cleverbot,LittleKitten 1009,1765,2014-11-25 20:31:49,Sooo fake,1,False,Fake,False,,,"[""negative"", 0.6127774119377136]"
0,1766,cleverbot,Patricia Banwart,1766,2013-12-05 01:26:46,Great Fun!,5,False,Spectacular,False,,,"[""positive"", 0.9841814041137695]"
0,1767,cleverbot,sam92700,1767,2013-11-13 00:49:20,Love it,5,False,Lol,False,,,"[""positive"", 0.9496781826019287]"
0,1768,cleverbot,Security breach,1768,2013-06-18 09:36:13,Tell it Majora's Mask,5,False,Ben,False,,,"[""neutral"", 0.8219138979911804]"
0,1769,cleverbot,oopooopkfds,1769,2013-02-16 12:58:00,funnn,5,False,greatt,False,,,"[""positive"", 0.9710291028022766]"
0,1770,cleverbot,Biggy Asia,1770,2013-01-02 03:58:47,Makes no sense at all,1,False,SO BAD,False,,,"[""negative"", 0.9433755874633789]"
0,1771,cleverbot,Kayla Elise,1771,2012-04-11 11:53:00,Boring,1,False,Sorry I just don't like it,False,,,"[""negative"", 0.901333212852478]"
0,1772,cleverbot,Mph123abc,1772,2012-02-05 00:30:00,It talks nonsense.  Just dumb.,1,False,Crap,False,,,"[""negative"", 0.9365308284759521]"
0,1773,cleverbot,Army man98,1773,2012-01-27 22:46:43,Gay,1,False,Just connects u 2 random person,False,,,"[""neutral"", 0.8213587999343872]"
0,1774,cleverbot,jjmmtt1,1774,2012-01-07 02:39:10,It's poop💩,1,False,Rude!!!💩,False,,,"[""negative"", 0.9470841288566589]"
0,1775,cleverbot,2011.10.22,1775,2011-10-22 03:00:37,needling remark,1,False,needling remark,False,,,"[""negative"", 0.5751630067825317]"
0,1776,cleverbot,Shanna389,1776,2011-08-24 22:57:18,I am a real person?,5,False,.,False,,,"[""neutral"", 0.8218467831611633]"
0,1777,cleverbot,Brebreeee,1777,2011-05-22 02:14:27,Fun! :),5,False,Fun,False,,,"[""positive"", 0.9780816435813904]"
0,1778,cleverbot,Slopiedopes,1778,2011-05-14 20:54:25,Disturbing,1,False,Eww,False,,,"[""negative"", 0.8757064342498779]"
0,1779,cleverbot,???????????!!?,1779,2011-04-13 20:00:18,"This is just conversations with other people who purchased the app, and before you are allowed to figure it out they switch the conversation to another user, that's why out of no where the conversation is way off topic and makes no sense because you entered someone else's conversation. Anyone who expects the 99 cent app would really be that elaborate is just dumb. It's obviously other people.",1,False,This is a fake,False,,,"[""negative"", 0.8634958267211914]"
0,1780,cleverbot,Katie9196,1780,2011-04-08 19:39:44,"It's ok. I ask what it's favorite color is then it says purple. I say mine is green and then it says, ""but U just said it was purple!!!!"". I tell him my name and it says ""u just said it was John!!!""",3,False,Ahhh... Maybe.,False,,,"[""neutral"", 0.5410326719284058]"
0,1781,cleverbot,Lex the sk8r grl,1781,2011-04-11 17:52:25,This is creepy,5,False,Creepy,False,,,"[""negative"", 0.6696022748947144]"
0,1782,cleverbot,Strandt,1782,2011-04-10 03:29:47,There is not artificial intelligence we are just texting other people who bought this app!!!!!!,1,False,There is no AI!!!!,False,,,"[""negative"", 0.9122288227081299]"
0,1783,cleverbot,VenomSnipez,1783,2011-04-09 19:13:16,Ok it's defiantly not worth $.99 and I sorta want a refund. Anyway it's just not as great as it should be. Not as good as the web version either.,2,False,?,False,,,"[""negative"", 0.9515172243118286]"
0,1784,cleverbot,xxsatansprincessxx,1784,2011-04-07 01:14:37,It's really great! But the only problem is that it sometimes goes off track with the conversation...,4,False,Great!,False,,,"[""positive"", 0.7248228192329407]"
0,1785,cleverbot,Jgeek,1785,2011-04-08 16:21:33,"It IS actually kind of racist, talking about the holocaust.",5,False,Very fun. Don't listen to these idiots.,False,,,"[""negative"", 0.8669917583465576]"
0,1786,cleverbot,Lexi,1786,2011-04-08 12:46:52,It said my name was stupid so I deleted it,1,False,Mean,False,,,"[""negative"", 0.8967052698135376]"
0,1787,cleverbot,Margaret123May,1787,2011-04-07 23:43:00,Told me it's name was Jenna. Idk. It just scares me. So I deleted it.,1,False,Scares the crap outta me,False,,,"[""negative"", 0.9113971590995789]"
0,1788,cleverbot,App girl 24,1788,2011-04-07 22:20:32,This app swore at me! Insulted me told me it was a girl said it liked girls got off of topic a lot talked about carrot cake and called me dumb! This app is made to distort your self confidence!,1,False,Mean app!,False,,,"[""negative"", 0.9450464844703674]"
0,1789,cleverbot,AdventurerDreams,1789,2011-04-05 22:05:08,It's awesome but not as awesome as the Internet version.,4,False,It's awesome,False,,,"[""positive"", 0.7277240753173828]"
0,1790,cleverbot,Vathen Aura,1790,2011-04-05 07:00:30,This type of technology is beyond impressive. This kind of AI is the future.,4,False,The Future,False,,,"[""positive"", 0.9789184927940369]"
0,1791,cleverbot,clok555,1791,2011-04-05 16:43:28,I thot it would be smart like internet version. It goes off randomly dont buy.,2,False,Hmmm,False,,,"[""negative"", 0.606959879398346]"
0,1792,cleverbot,Tang1999,1792,2011-04-04 16:32:20,Nice game it's so fun to fight with the bot. Only problem is responds sometimes unexpected things at times. I love how it is a Christian! My bot is a Christian :),4,False,Amazing game,False,,,"[""positive"", 0.9709728360176086]"
0,1793,cleverbot,RZ in Oxnard,1793,2011-04-05 04:00:44,"Sometimes life gets boring. That's when I pull out my iPod and talk to Cleverbot. 
This app is great. I love roleplaying the zombie apocalypse with Cleverbot!!",5,False,Fun,False,,,"[""positive"", 0.8606825470924377]"
0,1794,cleverbot,Johny dep,1794,2011-04-04 21:44:02,Guys don't get freaked by what it says. It takes information that It gets from other conversations from other people and matches them to what your talking about... What you read half the time was from someone else,5,False,Best app in the world,False,,,"[""positive"", 0.7592293620109558]"
0,1795,cleverbot,Jazlin9,1795,2011-04-01 19:54:02,"Ok look, everyone says this doesn't remember anything but I just tried a test. I argued with it about it being a bot then it said it was a human. I said ok if you are a human then you should remember my name. It said yes what is your name! I said see this is what I mean you don't remember anything. But then I said what is my name from our previous conversation and it said your name is Jasmine correct? And it was right so that was a little creepy but it still proves people wrong. Sometimes it goes off topic but you can get it back on topic again if you argue with it. I personally love it.",4,False,Not bad,False,,,"[""neutral"", 0.5409246683120728]"
0,1796,cleverbot,Ilovemyipods12,1796,2011-04-02 17:35:49,"It seems like your talking to an actual person and then it changes to someone else, yet it still says it's name is cleverbot. Plus it told me the police were going to get me? Very weird. I have a bad feeling about this app.",1,False,Weird?,False,,,"[""negative"", 0.8983791470527649]"
0,1797,cleverbot,Taytaybee,1797,2011-04-02 16:03:46,"This thing is hateful ... Argues! And makes no scene ""... It said sorry that its upset then I was like sorry bout that then its like ""you should be"" ... I'm deleting it !",1,False,Ugh!,False,,,"[""negative"", 0.9500888586044312]"
0,1798,cleverbot,Deljohnyboy,1798,2011-03-30 21:04:44,Some replies don't make sense,4,False,Ehhh,False,,,"[""negative"", 0.845196545124054]"
0,1799,cleverbot,dzane,1799,2011-03-28 04:52:47,I'm still pretty sure that I'm a robot after that,5,False,Woah,False,,,"[""neutral"", 0.5396853685379028]"
0,1800,cleverbot,Raquel Bergland,1800,2011-03-21 18:44:27,Don't listen to the people that keep saying it's a real person once you first start it might try to trick you but after awhile you see that it's just a robot but its pretty fun to mess with it it's only a dollar I recommend it.,4,False,Stupid people,False,,,"[""negative"", 0.6184206008911133]"
0,1801,cleverbot,KONcOn,1801,2011-03-24 21:02:14,I love to pick up robochicks,5,False,Sweet,False,,,"[""positive"", 0.9703365564346313]"
0,1802,cleverbot,Gaga FHA,1802,2011-03-23 12:09:09,"Loved this both on the computer and the IPhone. If anyone finds this boring, that just means that they have low attention spans and can't appreciate an app for what it is. Besides that, deserves every star I give it.",5,False,Very Awesome,False,,,"[""positive"", 0.9334293007850647]"
0,1803,cleverbot,Caffeine1976,1803,2011-03-18 06:30:24,You should add options to whether Cleverbot is a boy or a girl.,4,False,I love this app!,False,,,"[""positive"", 0.965225875377655]"
0,1804,cleverbot,Turtleno,1804,2011-03-21 05:03:11,This should be illegal they are liars it's two real people and like this is so dangerouse awful the thing is it wouldn't be hard to make a real AI so don't download,1,False,Dangerouse,False,,,"[""negative"", 0.936180830001831]"
0,1805,cleverbot,Kate th grate,1805,2011-03-20 06:07:53,This app is so stupid it's just two actual people. It also says something that isn't on topic,1,False,?????,False,,,"[""negative"", 0.9359548687934875]"
0,1806,cleverbot,qxilver,1806,2011-03-20 05:10:13,You have to have the buttons like the website does like the think about it cuz otherwise I'm gonna tell people to just use the website not the app cuz u need wifi for both anyway and u have to but the app,5,False,Good,False,,,"[""neutral"", 0.6520730257034302]"
0,1807,cleverbot,Noel13,1807,2011-03-09 18:04:54,make it so it doesn't need wifi!,4,False,wifi,False,,,"[""neutral"", 0.6059170961380005]"
0,1808,cleverbot,Harlequine,1808,2011-03-18 03:38:30,"You don't need to pay $0.99 to an often creepy computer be mean to you. Really. Occasionally it would give me something interesting, but most of the time it was simply rude. And I get that enough from humans, so...",1,False,Not what I expected...,False,,,"[""negative"", 0.8782351613044739]"
0,1809,cleverbot,Bpboogie,1809,2011-03-17 04:40:37,"I love to mess with him and just say random stuff and see what he says. I confuse him so many times ! Haha, definitely a pretty entertaining game. I like it. You should get it(:",5,False,Nice,False,,,"[""positive"", 0.9650591611862183]"
0,1810,cleverbot,clairelizabethb,1810,2011-03-17 02:10:43,"FREAKY CREEPY! So first, it asked me my name (I made it up). And then it asked me my gender and age. And then to top it all off, the creeper asked me where I live. Something about this is really creepy. DONT WASTE YOUR MONEY!",1,False,Chickadee123,False,,,"[""negative"", 0.917871356010437]"
0,1811,cleverbot,taylorlbush,1811,2011-03-14 02:48:20,"Make so I don't have to use wifi and have options to choose if ""cleverbot"" is a boy or girl",5,False,Ideas!,False,,,"[""neutral"", 0.6880142092704773]"
0,1812,cleverbot,Elinorus516,1812,2011-03-13 06:27:33,I found this app really creepy because it seemed so real and I don't know it just made me feel uncomfortable don't by this app,1,False,Creepy,False,,,"[""negative"", 0.9212650060653687]"
0,1813,cleverbot,Cecilia Shelter,1813,2011-03-06 06:08:14,some of you guys are IDIOTS!! cleverbot is supposed to say random stuff! thats the point of it !!,5,False,love it,False,,,"[""negative"", 0.8537755012512207]"
0,1814,cleverbot,JoshTremaPDX,1814,2011-03-07 21:02:40,Really terrible AI. Just random responses and very limited understanding.,1,False,Not clever!,False,,,"[""negative"", 0.9458978176116943]"
0,1815,cleverbot,KhaoticKat,1815,2011-03-04 04:11:05,This is a super entertaining app! I LOVE it! Its so funny :) id say this is a Have to have app also one of the best apps out there. Are you sure theres no human that im talking to? Lol! :),5,False,50 stars out of 10,False,,,"[""positive"", 0.9892235994338989]"
0,1816,cleverbot,Charlie brown peter,1816,2011-03-05 05:11:09,I hate this app. I really do. I think it's so annoying. He doesn't make sense. I thought this app would be fun but it was a waste of money.,1,False,Cleverbot,False,,,"[""negative"", 0.9573647379875183]"
0,1817,cleverbot,katiestubbs13,1817,2011-03-03 16:16:48,"Cleverbot is what it is, so don't complain about your conversations.

Please add a ""Think for me"" button though!  It is lots of fun to watch cleverbot talk to itself!",5,False,Update,False,,,"[""positive"", 0.8886550664901733]"
0,1818,cleverbot,qdhcjv,1818,2011-03-02 03:12:51,"This is DEFINENTLY an AI, not real people. It only needs wifi to retreive answers from their website. Funny and is good for arguing with. Love how it says your the robot and it isnt. funny. Keep it up!¡!",5,False,Pretty fun,False,,,"[""positive"", 0.8085982203483582]"
