"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-20 15:28:00","2024-12-20 15:46:31","0","Anonymized","100","1110","1","2024-12-20 15:46:31","R_6IMdH8sBGUaPbDC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","49C579EB4B8043EC997462A12A70456B","3755-3300-2610-4168","","","","","72","63","62","51","46","50","38","41","45","35","42","","","Frustration with a rigid chat interface.","1","1","","3","","46","4","","82","49C579EB4B8043EC997462A12A70456B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:47:53","2024-12-20 15:48:37","0","Anonymized","100","44","1","2024-12-20 15:48:38","R_6y8gp7HOVIWAV2I","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19D53D72469E4ECBA85124AAC000809F","","","","","",""
"2024-12-20 15:29:47","2024-12-20 15:49:29","0","Anonymized","100","1181","1","2024-12-20 15:49:29","R_3ngiYkJld8MS2mB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5B51EAECAB8B406A8941D129A9A3C927","2063-7000-1702-8282","","","","","75","50","90","80","0","85","15","90","5","95","5","","","I feel that it was testing my level of engagement with a writing task and how it affected my perception of my environment???","1","1","","3","","52","4","","99","5B51EAECAB8B406A8941D129A9A3C927","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:28:41","2024-12-20 15:49:41","0","Anonymized","100","1260","1","2024-12-20 15:49:42","R_1OjXhfzcQwUDJnB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","CA5CEBABFFDC46C08CC653F44BBC4DFF","","6.9","884.872","950.372","20","80","98","90","88","2","64","63","50","15","96","30","1","I just wrote what came to mind and what has been bothering for quite some time ","intuition ","1","1","","1","","25","4","","70","CA5CEBABFFDC46C08CC653F44BBC4DFF","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 15:32:48","2024-12-20 15:52:34","0","Anonymized","100","1186","1","2024-12-20 15:52:35","R_7eJ0MnJ33pWMTii","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E88AD4D691FA42689415B5847A3B992F","1954-4636-8823-4752","","","","","59","58","62","100","0","100","0","95","0","89","0","","","The effect on mood that chatting with an AI had on people and whether it made them feel more connected.","2","2","","3","","48","2","","67","E88AD4D691FA42689415B5847A3B992F","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:39:34","2024-12-20 15:59:01","0","Anonymized","100","1167","1","2024-12-20 15:59:02","R_1sysoZkU6QtEKWd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","154EFE492C03495AB7D6D6F9B8017FA4","4086-5451-7435-4360","","","","","0","0","0","84","0","76","5","60","40","100","0","","","Not sure, maybe how the AI conversed with me?","2","2","","3","","65","3","","90","154EFE492C03495AB7D6D6F9B8017FA4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:43:31","2024-12-20 16:00:48","0","Anonymized","100","1036","1","2024-12-20 16:00:49","R_1PBEKHLxm6YPJea","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FB172ECC5AD6418DA381ECB8F73811CE","7744-5059-2579-9538","","","","","12","6","13","83","8","87","10","88","9","88","10","","","how i interact with AI","1","1","","3","","52","2","","79","FB172ECC5AD6418DA381ECB8F73811CE","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:36:06","2024-12-20 16:04:00","0","Anonymized","100","1674","1","2024-12-20 16:04:01","R_1BLKY07tRGR8a7D","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","CED98ECA51AC43E3BE5FC2DA6DBBDA91","1820-3592-2379-0053","","","","","12","12","5","95","16","82","10","84","7","100","17","","","My patience ","1","2","","2","","31","3","","37","CED98ECA51AC43E3BE5FC2DA6DBBDA91","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:44:14","2024-12-20 16:04:06","0","Anonymized","100","1192","1","2024-12-20 16:04:06","R_5pQx6xbOCmHRarn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0F1748832AE6491AA2EB932CE9CDACC2","","29.69","764.739","932.457","12","61","43","43","61","45","58","60","64","54","50","50","1","I did journaling for 15 minutes.","patience?","1","2","","2","","43","5","","69","0F1748832AE6491AA2EB932CE9CDACC2","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 15:44:41","2024-12-20 16:07:07","0","Anonymized","100","1346","1","2024-12-20 16:07:08","R_52JruvQI3vNKaCh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2CD5B52F54EF4C468B6FB2E60B42ACA4","4630-8938-6393-6799","","","","","0","0","0","50","0","50","0","50","0","100","0","","","How we feel after interacting with a chatbot","1","1","","2","","47","3","","0","2CD5B52F54EF4C468B6FB2E60B42ACA4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:47:02","2024-12-20 16:07:11","0","Anonymized","100","1209","1","2024-12-20 16:07:12","R_3lQcTHZwf5fwgio","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7D4EED5053724EC5A404B42717BD0229","8567-7888-8685-2304","","","","","78","15","37","89","0","96","0","24","1","81","0","","","Interaction with ai ","2","2","","5","","34","4","","55","7D4EED5053724EC5A404B42717BD0229","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:37:08","2024-12-20 16:07:12","0","Anonymized","100","1803","1","2024-12-20 16:07:12","R_7pQ990ULLP8yVDd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5E76B2F7CE5D43CF8615058A67422AAE","2020-1750-9852-5217","","","","","34","69","73","40","37","37","66","33","32","71","27","","","how well the AI does math","1","2","","3","","28","4","","62","5E76B2F7CE5D43CF8615058A67422AAE","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:51:01","2024-12-20 16:11:41","0","Anonymized","100","1240","1","2024-12-20 16:11:42","R_5goLNs38dqE524h","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","401F5E2305B44387A0E8F47C91A50596","3561-3793-8968-2289","","","","","100","79","100","50","0","80","0","50","0","100","0","","","Moral ethics","1","1","","3","","58","4","","100","401F5E2305B44387A0E8F47C91A50596","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 16:00:24","2024-12-20 16:20:17","0","Anonymized","100","1192","1","2024-12-20 16:20:17","R_5NnpFr5sXpkkNMf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F43B7171466F479E84FD141F1FA52B40","0739-3076-5652-5167","","","","","0","0","0","84","0","88","21","87","10","100","0","","","How comfortable I felt chatting with the chatbot, and if I got distracted at all.","1","1","","3","","47","4","","77","F43B7171466F479E84FD141F1FA52B40","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 16:05:53","2024-12-20 16:23:32","0","Anonymized","100","1058","1","2024-12-20 16:23:32","R_70vY3Zdm9Am5OUO","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6F2813CFC0C64C28B4570DF1A8DB31CC","5477-8506-1170-3735","","","","","15","6","5","76","0","14","90","27","61","82","0","","","how humans and AI interact","1","2","","3","","24","4","","25","6F2813CFC0C64C28B4570DF1A8DB31CC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 16:04:50","2024-12-20 16:23:37","0","Anonymized","100","1126","1","2024-12-20 16:23:37","R_3hgcWO2O7BOy0L9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A64FA05027504EC783777416BCA32A81","","60.13","586.032","966.087","7","12","7","13","86","8","57","39","86","16","96","1","1","I described my day","How people feel after journaling, maybe based on what they were writing about","1","1","","3","","35","4","","25","A64FA05027504EC783777416BCA32A81","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 16:07:04","2024-12-20 16:24:36","0","Anonymized","100","1051","1","2024-12-20 16:24:36","R_3duEtMUgz4oHoUV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","14EB4EA6F48344BF94B0F832E0002E51","8284-8703-7856-5535","","","","","0","0","0","100","0","100","0","100","0","17","82","","","AI doing basic math and grammar.","1","1","","2","","30","1","","61","14EB4EA6F48344BF94B0F832E0002E51","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 16:06:29","2024-12-20 16:25:14","0","Anonymized","100","1124","1","2024-12-20 16:25:14","R_5SAHoCyNHKdYbaM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E2BA261EE3984C92856ED3B622A4932B","","13.485","849.032","932.962","6","65","0","0","100","0","100","0","100","0","100","0","1","I wrote for the amount of time and it was easy to do.","How well I write and how I feel after writing.","1","2","","3","","62","3","","0","E2BA261EE3984C92856ED3B622A4932B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 16:25:10","2024-12-20 16:26:11","0","Anonymized","100","60","1","2024-12-20 16:26:11","R_7zZ0yD4jVy0hGxK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3293C4D92797466D989994718A4E7B16","","","","","",""
"2024-12-20 16:05:18","2024-12-20 16:27:29","0","Anonymized","100","1331","1","2024-12-20 16:27:30","R_5OJpeVKSf2F42Jf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8C3C17B8BEA045E3931C1C9D5A94D7F5","7507-2768-7298-7110","","","","","0","0","0","100","0","100","0","100","0","100","0","","","How people interact with chatbots?","1","2","","3","","42","3","","70","8C3C17B8BEA045E3931C1C9D5A94D7F5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 16:02:35","2024-12-20 16:28:20","0","Anonymized","100","1545","1","2024-12-20 16:28:21","R_6uxp9O5AGKG4aNa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1C48391329B64E2EB90CEDB7ABE01A78","3837-2318-1403-5268","","","","","30","20","26","65","15","75","51","75","40","52","58","","","It was describing the comfort and challenges of writing in an uncontrolled environment.","1","2","","1","","23","4","","10","1C48391329B64E2EB90CEDB7ABE01A78","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:56:55","2024-12-20 16:32:19","0","Anonymized","100","2123","1","2024-12-20 16:32:19","R_6QYzRkBceJxfBbD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C141654FEFB142C58085CD6068C4CF62","9352-8778-6402-2213","","","","","0","50","100","96","0","100","0","100","0","96","23","","","testing the AI response","1","2","","5","","50","3","","100","C141654FEFB142C58085CD6068C4CF62","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 16:14:51","2024-12-20 16:34:15","0","Anonymized","100","1163","1","2024-12-20 16:34:15","R_7Fr2o2vvpnjXE4B","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","24DB15F8E19C4622830B8372D6DEA610","","1.208","958.154","958.806","128","0","0","0","100","0","100","0","95","0","100","0","1","It was super easy and wrote things based on what's been going on with me.","I believe this study wanted to see how people do tasks that involve writing.","2","1","","3","","21","3","","80","24DB15F8E19C4622830B8372D6DEA610","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 16:15:58","2024-12-20 16:34:58","0","Anonymized","100","1140","1","2024-12-20 16:34:59","R_5rPJwxK9tGJPVyl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","49A5FF05887947508ADBDC5F84F3C0B5","7720-0764-8447-2793","","","","","15","20","20","70","20","69","10","70","30","40","60","","","Perceptions of interactions with a chatbot","1","1","","1","","26","5","","80","49A5FF05887947508ADBDC5F84F3C0B5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 16:18:19","2024-12-20 16:36:39","0","Anonymized","100","1099","1","2024-12-20 16:36:40","R_5P1kkSBpiYjHhrG","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3F89DCAA4A7443FA9E90309C606F3F92","","20.243","861.974","924.967","7","0","0","0","77","0","85","17","100","0","100","0","2","I ran out of things to talk about. ","Concentration with environmental distractions","2","2","","2","","35","4","","81","3F89DCAA4A7443FA9E90309C606F3F92","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 16:19:16","2024-12-20 16:39:34","0","Anonymized","100","1217","1","2024-12-20 16:39:34","R_3Rf235yKiRhQ7Vv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","24C74263DF1A4010B5586E2FDA6F8630","5605-8672-5313-0660","","","","","75","35","50","45","5","65","25","75","15","85","40","","","I don't know, but my task was to interact with a bot for 15-minutes, then answer your questions to the best of my ability, which I did.","1","1","","3","","40","1","","20","24C74263DF1A4010B5586E2FDA6F8630","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
