"","X","conversation","start_time","duration_in_mins","human_word_amt","turns","chatbot_word_amt","id","contains_loneliness_dict","detected_loneliness_msgs","full_conversation","loneliness_message_pairs","contains_loneliness_llm"
"2750",2749,"Anonymized","2021-09-13 17:40:11",20.77,391,63,351,"WXIWGLZZST_2021-09-13 17:40:11","False","","Anonymized","Anonymized",0
"2751",2750,"Anonymized","2021-09-13 02:57:49",9.1,94,27,88,"WYBBL1JDHS_2021-09-13 02:57:49","False","","Anonymized","Anonymized",0
"2752",2751,"Anonymized","2021-09-13 05:32:24",14.6,180,36,170,"WYBBL1JDHS_2021-09-13 05:32:24","False","","Anonymized","Anonymized",0
"2753",2752,"Anonymized","2021-09-13 19:54:13",14.42,178,63,317,"WYDPCU2YJS_2021-09-13 19:54:13","False","","Anonymized","Anonymized",0
"2754",2753,"Anonymized","2021-09-13 17:01:56",12.05,118,64,224,"WXB15KF5JI_2021-09-13 17:01:56","False","","Anonymized","Anonymized",0
"2755",2754,"Anonymized","2021-09-13 06:59:24",33.62,307,64,288,"WXB39IHPZD_2021-09-13 06:59:24","False","","Anonymized","Anonymized",0
"2756",2755,"Anonymized","2021-09-13 21:47:13",26.18,188,64,278,"WXB766S6P9_2021-09-13 21:47:13","False","","Anonymized","Anonymized",0
"2757",2756,"Anonymized","2021-09-13 06:49:55",21.82,401,64,266,"WXCQCA3JBK_2021-09-13 06:49:55","False","","Anonymized","Anonymized",0
"2758",2757,"Anonymized","2021-09-13 03:39:37",3.45,68,14,62,"WXIVDGCV24_2021-09-13 03:39:37","False","","Anonymized","Anonymized",0
"2759",2758,"Anonymized","2021-09-13 04:24:50",16.53,74,14,90,"WXIVDGCV24_2021-09-13 04:24:50","False","","Anonymized","Anonymized",0
"2760",2759,"Anonymized","2021-09-13 19:18:11",13.07,139,30,173,"WXIVDGCV24_2021-09-13 19:18:11","False","","Anonymized","Anonymized",0
"2761",2760,"Anonymized","2021-09-13 20:03:25",1.28,28,6,44,"WXIVDGCV24_2021-09-13 20:03:25","False","","Anonymized","Anonymized",0
"2762",2761,"Anonymized","2021-09-13 20:35:46",14.07,197,64,261,"WYDOVL9BRQ_2021-09-13 20:35:46","False","","Anonymized","Anonymized",0
"2763",2762,"Anonymized","2021-09-13 05:56:09",28.18,398,65,398,"WXB25DWFME_2021-09-13 05:56:09","False","","Anonymized","Anonymized",0
"2764",2763,"Anonymized","2021-09-13 15:01:14",8.4,183,65,282,"WXBQ6YBZL3_2021-09-13 15:01:14","False","","Anonymized","Anonymized",0
"2765",2764,"Anonymized","2021-09-13 18:05:44",9.92,181,65,295,"WYBE9N47Y9_2021-09-13 18:05:44","False","","Anonymized","Anonymized",0
"2766",2765,"Anonymized","2021-09-13 23:00:27",18.73,203,65,346,"WYD2MBGA52_2021-09-13 23:00:27","False","","Anonymized","Anonymized",0
"2767",2766,"Anonymized","2021-09-13 07:08:11",12.85,200,65,248,"WYD5QQ5B4K_2021-09-13 07:08:11","True","Anonymized","Anonymized","Anonymized",1
"2768",2767,"Anonymized","2021-09-13 06:46:09",17.48,230,66,255,"AYA3MMJK8W_2021-09-13 06:46:09","False","","Anonymized","Anonymized",0
"2769",2768,"Anonymized","2021-09-13 20:55:15",37.22,189,66,344,"AYA5F7KVDO_2021-09-13 20:55:15","False","","Anonymized","Anonymized",0
"2770",2769,"Anonymized","2021-09-13 15:39:29",25.12,374,66,324,"WXB1MG6R5G_2021-09-13 15:39:29","False","","Anonymized","Anonymized",0
"2771",2770,"Anonymized","2021-09-13 03:45:02",11.37,223,66,280,"WXB5OXR4K5_2021-09-13 03:45:02","False","","Anonymized","Anonymized",0
"2772",2771,"Anonymized","2021-09-13 04:11:54",12.37,211,66,306,"WXB7L8HFDK_2021-09-13 04:11:54","False","","Anonymized","Anonymized",0
"2773",2772,"Anonymized","2021-09-13 11:06:48",23.55,221,66,278,"WXBZOFFYUI_2021-09-13 11:06:48","False","","Anonymized","Anonymized",0
"2774",2773,"Anonymized","2021-09-13 18:32:25",18.3,199,66,242,"WXDOYAIDEO_2021-09-13 18:32:25","False","","Anonymized","Anonymized",0
"2775",2774,"Anonymized","2021-09-13 02:44:09",16.23,398,66,314,"WYBGAP5URI_2021-09-13 02:44:09","False","","Anonymized","Anonymized",0
"2776",2775,"Anonymized","2021-09-13 00:10:21",26.13,19,8,36,"WYBM9RV4MA_2021-09-13 00:10:21","False","","Anonymized","Anonymized",0
"2777",2776,"Anonymized","2021-09-13 01:57:32",25.7,247,58,273,"WYBM9RV4MA_2021-09-13 01:57:32","False","","Anonymized","Anonymized",0
"2778",2777,"Anonymized","2021-09-13 03:42:49",11.75,191,66,327,"WYBNEYMH6B_2021-09-13 03:42:49","False","","Anonymized","Anonymized",0
"2779",2778,"Anonymized","2021-09-13 13:18:26",41.98,192,66,213,"WYDI631NL2_2021-09-13 13:18:26","False","","Anonymized","Anonymized",0
"2780",2779,"Anonymized","2021-09-13 04:48:15",15.03,158,30,233,"WYDMAELGHS_2021-09-13 04:48:15","False","","Anonymized","Anonymized",0
"2781",2780,"Anonymized","2021-09-13 12:19:16",43.65,124,36,193,"WYDMAELGHS_2021-09-13 12:19:16","False","","Anonymized","Anonymized",0
"2782",2781,"Anonymized","2021-09-13 06:10:05",14.1,175,67,251,"AYAK989RYC_2021-09-13 06:10:05","False","","Anonymized","Anonymized",0
"2783",2782,"Anonymized","2021-09-13 15:51:15",2.92,35,16,80,"WXB9TQXM6G_2021-09-13 15:51:15","False","","Anonymized","Anonymized",0
"2784",2783,"Anonymized","2021-09-13 16:36:05",2.37,51,14,63,"WXB9TQXM6G_2021-09-13 16:36:05","False","","Anonymized","Anonymized",0
"2785",2784,"Anonymized","2021-09-13 17:26:00",3.05,66,18,97,"WXB9TQXM6G_2021-09-13 17:26:00","False","","Anonymized","Anonymized",0
"2786",2785,"Anonymized","2021-09-13 18:10:49",4.07,62,17,116,"WXB9TQXM6G_2021-09-13 18:10:49","False","","Anonymized","Anonymized",0
"2787",2786,"Anonymized","2021-09-13 19:56:46",0.15,3,2,5,"WXB9TQXM6G_2021-09-13 19:56:46","False","","Anonymized","Anonymized",0
"2788",2787,"Anonymized","2021-09-13 14:43:18",5.47,93,33,125,"WXBB4LF4GT_2021-09-13 14:43:18","False","","Anonymized","Anonymized",0
"2789",2788,"Anonymized","2021-09-13 23:51:16",7.9,136,34,122,"WXBB4LF4GT_2021-09-13 23:51:16","False","","Anonymized","Anonymized",0
"2790",2789,"Anonymized","2021-09-13 16:56:21",14.05,209,67,218,"WXBHG7WRQM_2021-09-13 16:56:21","False","","Anonymized","Anonymized",0
"2791",2790,"Anonymized","2021-09-13 15:21:28",13.73,330,67,289,"WXCX7KOBDG_2021-09-13 15:21:28","False","","Anonymized","Anonymized",0
"2792",2791,"Anonymized","2021-09-13 17:57:39",15.4,193,67,312,"WYDH8EP12W_2021-09-13 17:57:39","False","","Anonymized","Anonymized",0
"2793",2792,"Anonymized","2021-09-13 06:31:11",8.78,4,4,23,"WYDQDWXWDR_2021-09-13 06:31:11","False","","Anonymized","Anonymized",0
"2794",2793,"Anonymized","2021-09-13 15:08:48",11.28,203,63,309,"WYDQDWXWDR_2021-09-13 15:08:48","True","Anonymized","Anonymized","Anonymized",1
"2795",2794,"Anonymized","2021-09-13 03:44:47",25.5,171,59,201,"WXB7FZPW1L_2021-09-13 03:44:47","True","Anonymized","Anonymized","Anonymized",0
"2796",2795,"Anonymized","2021-09-13 04:45:28",2.73,31,9,37,"WXB7FZPW1L_2021-09-13 04:45:28","False","","Anonymized","Anonymized",0
"2797",2796,"Anonymized","2021-09-13 01:06:00",8.38,159,68,255,"WXBCOX4A64_2021-09-13 01:06:00","False","","Anonymized","Anonymized",0
"2798",2797,"Anonymized","2021-09-13 13:41:12",13.93,246,68,301,"WXBF9EJ65M_2021-09-13 13:41:12","False","","Anonymized","Anonymized",0
"2799",2798,"Anonymized","2021-09-13 20:33:16",9.37,211,68,254,"WXBZ8JN88W_2021-09-13 20:33:16","False","","Anonymized","Anonymized",0
"2800",2799,"Anonymized","2021-09-13 05:34:42",8.57,179,68,357,"WXDFWBGXWD_2021-09-13 05:34:42","False","","Anonymized","Anonymized",0
"2801",2800,"Anonymized","2021-09-13 10:17:05",12.93,223,68,284,"WYDJYXV6JF_2021-09-13 10:17:05","False","","Anonymized","Anonymized",0
"2802",2801,"Anonymized","2021-09-13 00:07:49",13.7,353,69,282,"AYAX4TA695_2021-09-13 00:07:49","False","","Anonymized","Anonymized",0
"2803",2802,"Anonymized","2021-09-13 05:32:55",19.48,221,69,272,"WXBYQ2P4R5_2021-09-13 05:32:55","False","","Anonymized","Anonymized",0
"2804",2803,"Anonymized","2021-09-13 03:14:09",29.82,453,69,430,"WYBN8NXY1I_2021-09-13 03:14:09","False","","Anonymized","Anonymized",0
"2805",2804,"Anonymized","2021-09-13 03:44:41",21.83,360,70,293,"AYAIS33AZA_2021-09-13 03:44:41","False","","Anonymized","Anonymized",0
"2806",2805,"Anonymized","2021-09-13 01:13:34",20.93,301,70,269,"WYBNQNLNAX_2021-09-13 01:13:34","False","","Anonymized","Anonymized",0
"2807",2806,"Anonymized","2021-09-13 18:19:41",31.9,222,70,248,"WYDNLHMNOW_2021-09-13 18:19:41","False","","Anonymized","Anonymized",0
"2808",2807,"Anonymized","2021-09-13 13:17:12",18.45,300,70,335,"WYDVDHR7XU_2021-09-13 13:17:12","False","","Anonymized","Anonymized",0
"2809",2808,"Anonymized","2021-09-13 01:32:05",1.22,30,8,28,"WXB16EXH25_2021-09-13 01:32:05","False","","Anonymized","Anonymized",0
"2810",2809,"Anonymized","2021-09-13 02:55:05",0,3,1,1,"WXB16EXH25_2021-09-13 02:55:05","False","","Anonymized","Anonymized",0
"2811",2810,"Anonymized","2021-09-13 04:02:00",14.93,89,30,116,"WXB16EXH25_2021-09-13 04:02:00","False","","Anonymized","Anonymized",0
"2812",2811,"Anonymized","2021-09-13 11:22:51",109.58,113,32,134,"WXB16EXH25_2021-09-13 11:22:51","False","","Anonymized","Anonymized",0
"2813",2812,"Anonymized","2021-09-13 00:11:02",58.27,167,49,170,"WXCATIYIOW_2021-09-13 00:11:02","False","","Anonymized","Anonymized",0
"2814",2813,"Anonymized","2021-09-13 01:55:04",30.7,75,22,81,"WXCATIYIOW_2021-09-13 01:55:04","False","","Anonymized","Anonymized",0
"2815",2814,"Anonymized","2021-09-13 09:08:35",13.08,183,71,243,"WYBCU8XZAR_2021-09-13 09:08:35","False","","Anonymized","Anonymized",0
"2816",2815,"Anonymized","2021-09-13 18:44:15",18.93,202,71,364,"WYBZ8FVIYV_2021-09-13 18:44:15","False","","Anonymized","Anonymized",0
"2817",2816,"Anonymized","2021-09-13 00:52:09",11.63,143,37,154,"WYD556XDO7_2021-09-13 00:52:09","False","","Anonymized","Anonymized",0
"2818",2817,"Anonymized","2021-09-13 23:26:04",14.27,105,34,136,"WYD556XDO7_2021-09-13 23:26:04","False","","Anonymized","Anonymized",0
"2819",2818,"Anonymized","2021-09-13 20:40:06",26.68,560,71,338,"WYD67UFQKF_2021-09-13 20:40:06","False","","Anonymized","Anonymized",0
"2820",2819,"Anonymized","2021-09-13 11:31:06",15.7,420,72,318,"AYAJKB8TE6_2021-09-13 11:31:06","False","","Anonymized","Anonymized",0
"2821",2820,"Anonymized","2021-09-13 23:24:45",8.98,187,72,284,"WXBXX7Z376_2021-09-13 23:24:45","False","","Anonymized","Anonymized",0
"2822",2821,"Anonymized","2021-09-13 23:01:13",22.9,319,72,304,"WXIM2BBEOU_2021-09-13 23:01:13","False","","Anonymized","Anonymized",0
"2823",2822,"Anonymized","2021-09-13 07:50:58",15.52,282,72,473,"WYDUK75PNR_2021-09-13 07:50:58","False","","Anonymized","Anonymized",0
"2824",2823,"Anonymized","2021-09-13 19:39:19",29.08,184,73,286,"AYAITY3UQX_2021-09-13 19:39:19","False","","Anonymized","Anonymized",0
"2825",2824,"Anonymized","2021-09-13 02:01:19",9.47,181,73,308,"WYB4VK8T9W_2021-09-13 02:01:19","False","","Anonymized","Anonymized",0
"2826",2825,"Anonymized","2021-09-13 03:04:27",10,218,74,256,"WXC7YENN1H_2021-09-13 03:04:27","False","","Anonymized","Anonymized",0
"2827",2826,"Anonymized","2021-09-13 19:45:27",36.15,295,74,340,"WXI9BKNUN4_2021-09-13 19:45:27","False","","Anonymized","Anonymized",0
"2828",2827,"Anonymized","2021-09-13 19:38:27",16.25,347,74,352,"WYB3MOA51K_2021-09-13 19:38:27","False","","Anonymized","Anonymized",0
"2829",2828,"Anonymized","2021-09-13 16:47:12",11.92,303,74,286,"WYBAJTXVYD_2021-09-13 16:47:12","True","Anonymized","Anonymized","Anonymized",0
"2830",2829,"Anonymized","2021-09-13 14:53:38",21.22,108,23,83,"WYBDAFKNCA_2021-09-13 14:53:38","False","","Anonymized","Anonymized",0
"2831",2830,"Anonymized","2021-09-13 16:07:47",8.05,58,13,66,"WYBDAFKNCA_2021-09-13 16:07:47","False","","Anonymized","Anonymized",0
"2832",2831,"Anonymized","2021-09-13 17:07:24",4.4,71,15,66,"WYBDAFKNCA_2021-09-13 17:07:24","False","","Anonymized","Anonymized",0
"2833",2832,"Anonymized","2021-09-13 18:08:00",7.17,121,23,116,"WYBDAFKNCA_2021-09-13 18:08:00","False","","Anonymized","Anonymized",0
"2834",2833,"Anonymized","2021-09-13 06:21:56",12.83,258,74,286,"WYBELQKSMP_2021-09-13 06:21:56","False","","Anonymized","Anonymized",0
"2835",2834,"Anonymized","2021-09-13 10:50:59",2.88,43,12,28,"WYBI8JMVJC_2021-09-13 10:50:59","False","","Anonymized","Anonymized",0
"2836",2835,"Anonymized","2021-09-13 21:52:09",4.35,62,10,39,"WYBI8JMVJC_2021-09-13 21:52:09","False","","Anonymized","Anonymized",0
"2837",2836,"Anonymized","2021-09-13 22:31:39",40,364,52,255,"WYBI8JMVJC_2021-09-13 22:31:39","True","Anonymized","Anonymized","Anonymized",1
"2838",2837,"Anonymized","2021-09-13 01:56:29",19.9,277,74,297,"WYBJKJEM4H_2021-09-13 01:56:29","False","","Anonymized","Anonymized",0
"2839",2838,"Anonymized","2021-09-13 23:42:54",11.57,210,74,345,"WYBUWUS31R_2021-09-13 23:42:54","False","","Anonymized","Anonymized",1
"2840",2839,"Anonymized","2021-09-13 02:41:41",10.03,216,74,276,"WYDHZMEKZ1_2021-09-13 02:41:41","False","","Anonymized","Anonymized",0
"2841",2840,"Anonymized","2021-09-13 18:29:35",50.32,241,74,320,"WYDOI1WQIM_2021-09-13 18:29:35","False","","Anonymized","Anonymized",0
"2842",2841,"Anonymized","2021-09-13 14:10:26",3.9,37,25,81,"AYAQTG2UY1_2021-09-13 14:10:26","False","","Anonymized","Anonymized",0
"2843",2842,"Anonymized","2021-09-13 18:58:47",13.67,121,50,159,"AYAQTG2UY1_2021-09-13 18:58:47","False","","Anonymized","Anonymized",0
"2844",2843,"Anonymized","2021-09-13 17:48:47",12.62,374,75,381,"WXBKQWGU8I_2021-09-13 17:48:47","True","Anonymized","Anonymized","Anonymized",0
"2845",2844,"Anonymized","2021-09-13 14:51:49",23.18,241,75,349,"WYD2TB4E3K_2021-09-13 14:51:49","False","","Anonymized","Anonymized",0
"2846",2845,"Anonymized","2021-09-13 16:30:55",15.67,250,76,340,"WXB8APGM4U_2021-09-13 16:30:55","False","","Anonymized","Anonymized",0
"2847",2846,"Anonymized","2021-09-13 21:25:48",15.37,171,76,253,"WXBBOOMYD1_2021-09-13 21:25:48","False","","Anonymized","Anonymized",0
"2848",2847,"Anonymized","2021-09-13 01:48:02",13.67,263,76,308,"WXBLLFPVSB_2021-09-13 01:48:02","False","","Anonymized","Anonymized",0
"2849",2848,"Anonymized","2021-09-13 00:12:29",2.9,61,19,69,"WXBKKOK25J_2021-09-13 00:12:29","False","","Anonymized","Anonymized",0
"2850",2849,"Anonymized","2021-09-13 05:18:17",0.68,14,4,60,"WXBKKOK25J_2021-09-13 05:18:17","False","","Anonymized","Anonymized",0
"2851",2850,"Anonymized","2021-09-13 08:22:57",21.82,175,44,211,"WXBKKOK25J_2021-09-13 08:22:57","False","","Anonymized","Anonymized",0
"2852",2851,"Anonymized","2021-09-13 15:07:27",0.27,17,3,11,"WXBKKOK25J_2021-09-13 15:07:27","False","","Anonymized","Anonymized",0
"2853",2852,"Anonymized","2021-09-13 16:58:36",21.58,23,7,31,"WXBKKOK25J_2021-09-13 16:58:36","False","","Anonymized","Anonymized",0
"2854",2853,"Anonymized","2021-09-13 15:29:36",42.45,63,22,92,"WYB7E5OEUO_2021-09-13 15:29:36","False","","Anonymized","Anonymized",1
"2855",2854,"Anonymized","2021-09-13 17:04:35",0.7,12,4,14,"WYB7E5OEUO_2021-09-13 17:04:35","False","","Anonymized","Anonymized",0
"2856",2855,"Anonymized","2021-09-13 18:19:31",21.43,167,51,217,"WYB7E5OEUO_2021-09-13 18:19:31","False","","Anonymized","Anonymized",0
"2857",2856,"Anonymized","2021-09-13 23:03:20",13.13,274,78,310,"AYAIY62XZQ_2021-09-13 23:03:20","False","","Anonymized","Anonymized",0
"2858",2857,"Anonymized","2021-09-13 17:26:55",57.52,336,78,335,"WXBBUO79BW_2021-09-13 17:26:55","False","","Anonymized","Anonymized",0
"2859",2858,"Anonymized","2021-09-13 21:36:27",19.6,274,78,382,"WXBL6JUPY3_2021-09-13 21:36:27","False","","Anonymized","Anonymized",0
"2860",2859,"Anonymized","2021-09-13 01:06:51",3.38,33,8,22,"WYB5AVS8QE_2021-09-13 01:06:51","False","","Anonymized","Anonymized",0
"2861",2860,"Anonymized","2021-09-13 02:08:10",27.63,64,25,101,"WYB5AVS8QE_2021-09-13 02:08:10","False","","Anonymized","Anonymized",0
"2862",2861,"Anonymized","2021-09-13 03:36:08",0,5,1,7,"WYB5AVS8QE_2021-09-13 03:36:08","False","","Anonymized","Anonymized",0
"2863",2862,"Anonymized","2021-09-13 04:57:31",19,17,7,47,"WYB5AVS8QE_2021-09-13 04:57:31","False","","Anonymized","Anonymized",0
"2864",2863,"Anonymized","2021-09-13 06:18:15",12.08,112,35,140,"WYB5AVS8QE_2021-09-13 06:18:15","False","","Anonymized","Anonymized",0
"2865",2864,"Anonymized","2021-09-13 22:57:03",2.35,4,2,9,"WYB5AVS8QE_2021-09-13 22:57:03","False","","Anonymized","Anonymized",0
"2866",2865,"Anonymized","2021-09-13 03:49:12",13.88,144,55,205,"WYDXBBFF25_2021-09-13 03:49:12","False","","Anonymized","Anonymized",0
"2867",2866,"Anonymized","2021-09-13 13:56:26",6.67,75,23,84,"WYDXBBFF25_2021-09-13 13:56:26","False","","Anonymized","Anonymized",0
"2868",2867,"Anonymized","2021-09-13 00:17:51",22.4,279,77,372,"WYB81JXL63_2021-09-13 00:17:51","False","","Anonymized","Anonymized",1
"2869",2868,"Anonymized","2021-09-13 18:45:44",0,1,1,4,"WYB81JXL63_2021-09-13 18:45:44","False","","Anonymized","Anonymized",0
"2870",2869,"Anonymized","2021-09-13 20:45:48",0,3,1,4,"WYB81JXL63_2021-09-13 20:45:48","False","","Anonymized","Anonymized",0
"2871",2870,"Anonymized","2021-09-13 16:51:20",15.65,169,41,187,"WYBOHYH4LX_2021-09-13 16:51:20","False","","Anonymized","Anonymized",0
"2872",2871,"Anonymized","2021-09-13 21:21:16",11.25,28,8,28,"WYBOHYH4LX_2021-09-13 21:21:16","False","","Anonymized","Anonymized",0
"2873",2872,"Anonymized","2021-09-13 22:27:21",8.75,91,30,129,"WYBOHYH4LX_2021-09-13 22:27:21","False","","Anonymized","Anonymized",0
"2874",2873,"Anonymized","2021-09-13 10:38:58",30.93,276,80,264,"WXDCSR93DL_2021-09-13 10:38:58","False","","Anonymized","Anonymized",0
"2875",2874,"Anonymized","2021-09-13 05:20:05",13.77,352,80,436,"WYDYDN6ULP_2021-09-13 05:20:05","True","Anonymized","Anonymized","Anonymized",1
"2876",2875,"Anonymized","2021-09-13 19:55:31",12.77,198,81,445,"WXBUKGYRFV_2021-09-13 19:55:31","False","","Anonymized","Anonymized",0
"2877",2876,"Anonymized","2021-09-13 16:07:32",27.62,296,81,344,"WXC2DTCOUW_2021-09-13 16:07:32","False","","Anonymized","Anonymized",0
"2878",2877,"Anonymized","2021-09-13 20:04:26",16.57,533,81,357,"WXDBTXYTSH_2021-09-13 20:04:26","False","","Anonymized","Anonymized",0
"2879",2878,"Anonymized","2021-09-13 10:57:05",36.37,286,81,367,"WXIHNOOVBA_2021-09-13 10:57:05","False","","Anonymized","Anonymized",0
"2880",2879,"Anonymized","2021-09-13 14:05:08",15.55,259,81,315,"WYBVFJJ6W7_2021-09-13 14:05:08","False","","Anonymized","Anonymized",0
"2881",2880,"Anonymized","2021-09-13 14:11:06",20.38,340,81,361,"WYDLVBFQVG_2021-09-13 14:11:06","False","","Anonymized","Anonymized",0
"2882",2881,"Anonymized","2021-09-13 05:34:58",16.28,263,82,312,"AYAWSYSEP5_2021-09-13 05:34:58","False","","Anonymized","Anonymized",0
"2883",2882,"Anonymized","2021-09-13 21:27:01",14,296,82,307,"WXB57T5PZD_2021-09-13 21:27:01","False","","Anonymized","Anonymized",0
"2884",2883,"Anonymized","2021-09-13 02:15:58",22.85,221,82,339,"WXBXKP5U8X_2021-09-13 02:15:58","False","","Anonymized","Anonymized",1
"2885",2884,"Anonymized","2021-09-13 12:35:31",26.5,226,82,248,"WXDRS7RBQI_2021-09-13 12:35:31","False","","Anonymized","Anonymized",0
"2886",2885,"Anonymized","2021-09-13 20:32:49",18.07,447,82,402,"WYBZWN5SVF_2021-09-13 20:32:49","False","","Anonymized","Anonymized",0
"2887",2886,"Anonymized","2021-09-13 22:43:23",42.07,269,83,313,"AYAJ5YSHEF_2021-09-13 22:43:23","False","","Anonymized","Anonymized",0
"2888",2887,"Anonymized","2021-09-13 05:04:03",21.52,342,83,376,"WXB6A3C7AP_2021-09-13 05:04:03","False","","Anonymized","Anonymized",0
"2889",2888,"Anonymized","2021-09-13 19:46:12",11.43,247,83,325,"WXBN4M3781_2021-09-13 19:46:12","False","","Anonymized","Anonymized",0
"2890",2889,"Anonymized","2021-09-13 16:38:43",16.37,226,83,339,"WYB5PFBXMQ_2021-09-13 16:38:43","False","","Anonymized","Anonymized",0
"2891",2890,"Anonymized","2021-09-13 17:55:23",48.85,379,83,386,"WYBF7CZOTS_2021-09-13 17:55:23","True","Anonymized","Anonymized","Anonymized",1
"2892",2891,"Anonymized","2021-09-13 22:56:09",28.15,250,83,353,"WYBKRKU2YG_2021-09-13 22:56:09","False","","Anonymized","Anonymized",0
"2893",2892,"Anonymized","2021-09-13 00:09:39",29.07,336,83,339,"WYDZSXQPNH_2021-09-13 00:09:39","False","","Anonymized","Anonymized",0
"2894",2893,"Anonymized","2021-09-13 03:54:19",27.32,383,84,368,"AYAX612PMZ_2021-09-13 03:54:19","False","","Anonymized","Anonymized",0
"2895",2894,"Anonymized","2021-09-13 03:09:29",8.53,130,46,172,"WXD8IRVGFA_2021-09-13 03:09:29","False","","Anonymized","Anonymized",0
"2896",2895,"Anonymized","2021-09-13 13:34:44",3.98,53,22,87,"WXD8IRVGFA_2021-09-13 13:34:44","False","","Anonymized","Anonymized",0
"2897",2896,"Anonymized","2021-09-13 14:23:12",14.6,32,12,73,"WXD8IRVGFA_2021-09-13 14:23:12","False","","Anonymized","Anonymized",0
"2898",2897,"Anonymized","2021-09-13 15:23:44",0.38,9,4,19,"WXD8IRVGFA_2021-09-13 15:23:44","False","","Anonymized","Anonymized",0
"2899",2898,"Anonymized","2021-09-13 00:00:08",17.45,249,84,347,"WYD6JLNXEL_2021-09-13 00:00:08","False","","Anonymized","Anonymized",0
"2900",2899,"Anonymized","2021-09-13 21:35:23",64.93,172,85,300,"WXBMZAAS7F_2021-09-13 21:35:23","False","","Anonymized","Anonymized",0
"2901",2900,"Anonymized","2021-09-13 14:24:15",28.05,330,85,491,"WYB9V6AE62_2021-09-13 14:24:15","True","Anonymized","Anonymized","Anonymized",1
"2902",2901,"Anonymized","2021-09-13 01:47:44",34.98,250,86,317,"AYAL922J6K_2021-09-13 01:47:44","False","","Anonymized","Anonymized",0
"2903",2902,"Anonymized","2021-09-13 16:22:59",28.48,187,77,294,"WYDR72VQQ4_2021-09-13 16:22:59","False","","Anonymized","Anonymized",0
"2904",2903,"Anonymized","2021-09-13 21:01:55",1.58,29,9,32,"WYDR72VQQ4_2021-09-13 21:01:55","False","","Anonymized","Anonymized",0
"2905",2904,"Anonymized","2021-09-13 02:47:17",12.9,264,87,306,"AYA37N5Z2D_2021-09-13 02:47:17","False","","Anonymized","Anonymized",1
"2906",2905,"Anonymized","2021-09-13 23:26:59",25.72,274,87,369,"WXBF143O75_2021-09-13 23:26:59","False","","Anonymized","Anonymized",0
