ParticipantId,StartTime (Europe/Istanbul),CompletionTime (Europe/Istanbul),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
457DE29BD7DE4BA3A54C9F5CEAEEC89A,04/15/2024 10:31:51 PM,04/15/2024 10:49:36 PM,Redirect,,0.3,15.7,0.00,Approved,50,"Some college, but no degree",Female,Business Management & Administration,Married,Republican,Woman,United States,"$125,000-$149,999",White,Full-time
917E60FD47AD4F7CAB9584AF61D87D88,04/15/2024 10:46:54 PM,04/15/2024 10:47:37 PM,Redirect,,0.3,15,0.00,Approved,33,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Republican,Woman,United States,"$40,000-$49,999",White,Part-time
20B68FFD9D9646B1975AE08BBBDC05FD,04/15/2024 11:02:00 PM,04/15/2024 11:02:23 PM,Redirect,,0.3,15,0.00,Approved,23,"Some college, but no degree",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,"$20,000-$29,999",Other,Student
81123A22E1B44B7C9191C9E93E480004,04/15/2024 11:05:33 PM,04/15/2024 11:06:58 PM,Redirect,,0.3,15,0.00,Approved,52,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,In a relationship,Democrat,Man,United States,"$20,000-$29,999",White,Part-time
4AAAF30F5B9349E4B8D844AD91FE0336,04/15/2024 11:06:27 PM,04/15/2024 11:27:53 PM,Redirect,,0.3,15.7,0.00,Approved,23,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Other,Single,Democrat,Man,United States,"$70,000-$79,999",Chinese,Student
32074DA13A49409DA08A73802A827B0A,04/15/2024 11:07:51 PM,04/15/2024 11:27:17 PM,Redirect,,0.3,15.7,0.00,Approved,47,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Independent,Woman,United States,"$125,000-$149,999",White,Part-time
2CBD9E8B05534D8A8416F4AA2F19A2C2,04/15/2024 11:15:57 PM,04/15/2024 11:33:04 PM,Redirect,,0.3,15.7,0.00,Approved,48,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Married,Independent,Woman,United States,"$100,000-$124,999",White,Full-time
CF4DCD9BB106425A95773B519803438B,04/15/2024 11:37:47 PM,04/15/2024 11:38:25 PM,Redirect,,0.3,15,0.00,Approved,41,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Other,Married,Independent,Man,United States,"$100,000-$124,999",Black or African American,Full-time
6A222045863E463E8BD8A1BC116729FC,04/15/2024 11:42:12 PM,04/15/2024 11:43:38 PM,Redirect,,0.3,15,0.00,Approved,31,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Independent,Woman,United States,"$50,000-$59,999",Black or African American,"Not in paid work (e.g., homemaker, disabled)"
AACF23FB508143C5AF0544B26D0FEF98,04/15/2024 11:43:08 PM,04/15/2024 11:43:47 PM,Redirect,,0.3,15,0.00,Approved,63,"Bachelor's degree (for example: BA, AB, BS)",Male,Retired,Single,Democrat,Man,United States,"$10,000-$19,999",White,Retired
2582E3661C5E473AB5720B6222426B42,04/15/2024 11:47:56 PM,04/16/2024 12:06:41 AM,Redirect,,0.3,15.7,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Male,Medicine,Single,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
12D45106FC154102AB6C7C198F24ABE9,04/15/2024 11:52:10 PM,04/16/2024 12:10:21 AM,Redirect,,0.3,15.7,0.00,Approved,31,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Government & Public Administration,In a civil union/partnership,Democrat,Woman,United States,"$100,000-$124,999",White,Full-time
6B4C8A099BB44AAC848E17D8C85C46B0,04/15/2024 11:53:28 PM,04/16/2024 12:14:37 AM,Redirect,,0.3,15.7,0.00,Approved,25,"Some college, but no degree",Female,Arts,Single,Democrat,Non-binary,United States,"Less than $10,000",White,Part-time
410BFE361E18440788A57B566C8CD495,04/16/2024 12:08:41 AM,04/16/2024 12:28:12 AM,Redirect,,0.3,15.7,0.00,Approved,20,"Some college, but no degree",Male,Other,Single,Independent,Man,United States,"$100,000-$124,999",Chinese,Student
D9BBE83C331247A9BDED98E705980BE1,04/16/2024 12:11:51 AM,04/16/2024 12:32:23 AM,Redirect,,0.3,15.7,0.00,Approved,42,"Some college, but no degree",Female,Other,Single,Democrat,Woman,United States,"$40,000-$49,999",Japanese,Part-time
972F5FC312B54088BD1700B63688870E,04/16/2024 12:14:58 AM,04/16/2024 12:35:38 AM,Redirect,,0.3,15.7,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",In a civil union/partnership,Republican,Man,United States,"$40,000-$49,999",White,Full-time
8A75F2CA0348466A8893196B2F580014,04/16/2024 12:15:39 AM,04/16/2024 12:35:29 AM,Redirect,,0.3,15.7,0.00,Approved,31,High school graduate - high school diploma or the equivalent (for example: GED),Female,I’d Rather Not Say,Single,Democrat,Woman,United States,"$100,000-$124,999",White,Prefer not to say
1B6573A5CED64EB4BC6DE165CE798D63,04/16/2024 12:15:53 AM,04/16/2024 12:16:31 AM,Redirect,,0.3,15,0.00,Approved,24,"Some college, but no degree",Female,Information Technology,Single,Something else,Woman,United States,"$10,000-$19,999",White,Part-time
12208E5C66774C13A615BFA1CB7AABF1,04/16/2024 12:21:24 AM,04/16/2024 12:43:45 AM,Redirect,,0.3,15.7,0.00,Approved,69,"Some college, but no degree",Male,Information Technology,Married,Democrat,Man,United States,"$50,000-$59,999",White,Retired
FFA297E6B08D49D78AE5AE33D120F0B6,04/16/2024 12:26:37 AM,04/16/2024 12:27:04 AM,Redirect,,0.3,15,0.00,Approved,23,High school graduate - high school diploma or the equivalent (for example: GED),Male,I’d Rather Not Say,Single,Independent,Man,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
C92B1C34CDBF400A9FD832F0014507B5,04/16/2024 12:46:07 AM,04/16/2024 01:25:17 AM,Redirect,,0.3,15.7,0.00,Approved,25,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Independent,Woman,United States,"$125,000-$149,999",Black or African American,Unemployed
DB7B27B179CF47EC907716DB34B6A36D,04/16/2024 12:57:49 AM,04/16/2024 01:16:16 AM,Redirect,,0.3,15.7,0.00,Approved,57,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Married,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
2B3707E33B5F41A5A45188AE88AF3729,04/16/2024 01:07:35 AM,04/16/2024 01:08:08 AM,Redirect,,0.3,15,0.00,Approved,28,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Democrat,Man,United States,"$50,000-$59,999",White,Part-time
9B71A29D5805457592CC2BFB14C18A9D,04/16/2024 01:08:48 AM,04/16/2024 01:29:22 AM,Redirect,,0.3,15.7,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Female,Arts,Single,Democrat,Woman,United States,"$20,000-$29,999",Black or African American,Full-time
3A40788274D74EC49A6DEE9F0AFC6A6B,04/16/2024 01:09:00 AM,04/16/2024 01:09:43 AM,Redirect,,0.3,15,0.00,Approved,46,"Associate degree (for example: AA, AS)",Female,Marketing and Sales,In a relationship,Republican,Woman,United States,"Less than $10,000",White,Part-time
692F2C0C16A14F73B589FAE0CCFCE7AD,04/16/2024 01:12:37 AM,04/16/2024 01:30:23 AM,Redirect,,0.3,15.7,0.00,Approved,41,"Some college, but no degree",Male,Hospitality & Tourism,Married,Republican,Man,United States,"$90,000-$99,999",White,Full-time
70E0CB71568142B59F027BE4B448DADD,04/16/2024 01:13:53 AM,04/16/2024 01:33:56 AM,Redirect,,0.3,15.7,0.00,Approved,53,"Associate degree (for example: AA, AS)",Female,I’d Rather Not Say,Married,Republican,Woman,United States,"$80,000-$89,999",White,Unemployed
024BA05D98644A2CBD8ECEF3FF884E4A,04/16/2024 01:18:29 AM,04/16/2024 01:36:13 AM,Redirect,,0.3,15.7,0.00,Approved,24,"Some college, but no degree",Female,Retail,Single,Democrat,Woman,United States,"$50,000-$59,999",White,Full-time
2607F530AC5C4644AAE4FF3EC3FB08EF,04/16/2024 01:23:58 AM,04/16/2024 01:24:47 AM,Redirect,,0.3,15,0.00,Approved,21,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,Prefer not to say,Chinese,Prefer not to say
73201F218C744E42BEC985F34F482436,04/16/2024 01:52:15 AM,04/16/2024 02:09:44 AM,Redirect,,0.3,15.7,0.00,Approved,24,"Some college, but no degree",Male,Other,Single,Democrat,Man,United States,"Less than $10,000",White,Student
BEBB8F15D6BE4B3DA89DD5E632CE085D,04/16/2024 01:56:42 AM,04/16/2024 02:17:44 AM,Redirect,,0.3,15.7,0.00,Approved,60,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Divorced,Independent,Woman,United States,"$10,000-$19,999",White,Business Owner
AA00452928894629905125ED3AFCE039,04/16/2024 02:08:04 AM,04/16/2024 02:08:56 AM,Redirect,,0.3,15,0.00,Approved,47,"Some college, but no degree",Female,Information Technology,Divorced,Democrat,Woman,United States,"$225,000-$249,999",White,Full-time
E565252333A24962AB2FA6EC776027EF,04/16/2024 02:12:34 AM,04/16/2024 02:36:20 AM,Redirect,,0.3,15.7,0.00,Approved,45,"Bachelor's degree (for example: BA, AB, BS)",Female,Hospitality & Tourism,In a relationship,Independent,Woman,United States,"$175,000-$199,999",Chinese,Full-time
84EF3A4660034354B098DECA683C4357,04/16/2024 02:22:31 AM,04/16/2024 02:22:49 AM,Redirect,,0.3,15,0.00,Approved,24,"Associate degree (for example: AA, AS)",Male,Arts,Single,Independent,Man,United States,"Less than $10,000",Vietnamese,Student
C4F52E1AAD5E4409816EBB081DE95CF6,04/16/2024 02:22:32 AM,04/16/2024 02:23:06 AM,Redirect,,0.3,15,0.00,Approved,24,"Associate degree (for example: AA, AS)",Male,Arts,Single,Independent,Man,United States,"Less than $10,000",Prefer not to say,Student
673A14EAE89F49948353E7F92E4BDDB2,04/16/2024 02:32:38 AM,04/16/2024 02:49:21 AM,Redirect,,0.3,15.7,0.00,Approved,21,"Some college, but no degree",Female,Other,In a relationship,Independent,Woman,United States,"$40,000-$49,999",White,Student
5AC65B5622094D25B1073F6941DA0BA0,04/16/2024 03:04:16 AM,04/16/2024 03:30:37 AM,Redirect,,0.3,15.7,0.00,Approved,48,"Associate degree (for example: AA, AS)",Male,Retail,Single,Democrat,Man,United States,"$30,000-$39,999",White,Business Owner
888FFCD1E2F94F769E7A78875AD7097E,04/16/2024 03:05:58 AM,04/16/2024 03:24:07 AM,Redirect,,0.3,15.7,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Arts,Single,Democrat,Woman,United States,"$90,000-$99,999",Chinese,Full-time
D410080BD8494609905ABC8573CB1605,04/16/2024 03:09:03 AM,04/16/2024 03:09:36 AM,Redirect,,0.3,15,0.00,Approved,22,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Independent,Man,United States,"$80,000-$89,999",Chinese,Full-time
1A2A688F4EE1457DAFE450C4EE7E90BB,04/16/2024 03:16:33 AM,04/16/2024 03:34:38 AM,Redirect,,0.3,15.7,0.00,Approved,31,"Some college, but no degree",Male,I’d Rather Not Say,Single,Democrat,Man,United States,"$30,000-$39,999",Vietnamese,Unemployed
577E89BDF2FC4EED92C84DF58663F97C,04/16/2024 03:16:49 AM,04/16/2024 03:17:27 AM,Redirect,,0.3,15,0.00,Approved,50,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"$30,000-$39,999",White,Full-time
118753B1DB9641429330DA02EFA19BAE,04/16/2024 03:17:52 AM,04/16/2024 03:35:57 AM,Redirect,,0.3,15.7,0.00,Approved,23,"Bachelor's degree (for example: BA, AB, BS)",Female,Arts,Single,Democrat,Woman,United States,"$150,0000-$174,999",Vietnamese,Part-time
59F59EE2CB4945CEA482A8C96E7C45FC,04/16/2024 03:29:22 AM,04/16/2024 03:47:37 AM,Redirect,,0.3,15.7,0.00,Approved,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Single,Independent,Man,United States,"$70,000-$79,999",White,Full-time
87EE41F6127E4C2DB97D61F7BF43047D,04/16/2024 03:32:30 AM,04/16/2024 03:49:43 AM,Redirect,,0.3,15.7,0.00,Approved,36,High school graduate - high school diploma or the equivalent (for example: GED),Male,"Transportation, Distribution & Logistics",Single,Independent,Man,United States,"$40,000-$49,999",White,Full-time
F4FEF3D6955247EEB11655341CBB80EB,04/16/2024 03:33:48 AM,04/16/2024 03:36:45 AM,Redirect,,0.3,15,0.00,Approved,32,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Medicine,In a relationship,Democrat,Woman,United States,"$100,000-$124,999",White,Full-time
7B0FD2ADF3C64FCA9FE5F0509B1F759B,04/16/2024 03:47:25 AM,04/16/2024 04:17:13 AM,Redirect,,0.3,0.70,0.00,Approved,30,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",Married,Independent,Woman,United States,"$90,000-$99,999",White,Full-time
8B72F46C965C4E8BAE94C563742262E1,04/16/2024 04:01:45 AM,04/16/2024 04:02:14 AM,Redirect,,0.3,15,0.00,Approved,36,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Medicine,Divorced,Independent,Man,United States,"$100,000-$124,999",White,Full-time
62F845DA81FF4D948AEAC0A541012217,04/16/2024 04:09:33 AM,04/16/2024 04:35:39 AM,Redirect,,0.3,15.7,0.00,Approved,38,"Some college, but no degree",Male,I’d Rather Not Say,Single,Democrat,Man,United States,"$10,000-$19,999",Black or African American,"Not in paid work (e.g., homemaker, disabled)"
BBBC5ABD3D4B4D8B867F95C77A27CFFD,04/16/2024 04:13:00 AM,04/16/2024 04:30:00 AM,Redirect,,0.3,15.7,0.00,Approved,50,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Married,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
1A8175B2C2324B26BF4222135BA22F4B,04/16/2024 04:50:10 AM,04/16/2024 05:09:01 AM,Redirect,,0.3,15.7,0.00,Approved,49,"Some college, but no degree",Female,Retired,Married,Democrat,Woman,United States,"$250,000 or more",White,"Not in paid work (e.g., homemaker, disabled)"
09EFBDA9CEE54220897289B04F25FCB1,04/16/2024 04:59:02 AM,04/16/2024 05:17:10 AM,Redirect,,0.3,15.7,0.00,Approved,23,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Independent,Man,United States,"$90,000-$99,999",White,Unemployed
059820B13C8448FAB48D22A17DA49042,04/16/2024 05:16:05 AM,04/16/2024 05:33:47 AM,Redirect,,0.3,15.7,0.00,Approved,20,"Some college, but no degree",Female,Other,Single,Independent,Woman,United States,"$10,000-$19,999",An ethnicity not listed here,Student
CCBB5DBB645F4DBF8F555E1A25A1E1F2,04/16/2024 05:19:25 AM,04/16/2024 05:22:06 AM,Redirect,,0.3,15,0.00,Approved,40,"Some college, but no degree",Female,I’d Rather Not Say,In a relationship,Democrat,Woman,United States,"$30,000-$39,999",White,Unemployed
3D18040236CD496FA2BD532C4AD2AD72,04/16/2024 05:34:00 AM,04/16/2024 05:55:50 AM,Redirect,,0.3,15.7,0.00,Approved,33,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Independent,Man,United States,"$150,0000-$174,999",White,Unemployed
38C1BAB439DF422CB147F1C676B0DF7B,04/16/2024 05:50:14 AM,04/16/2024 06:13:33 AM,Redirect,,0.3,15.7,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Democrat,Man,United States,"$60,000-$69,999",An ethnicity not listed here,Full-time
03A735991860471385278713ADB0DAEB,04/16/2024 05:53:49 AM,04/16/2024 06:13:12 AM,Redirect,,0.3,15.7,0.00,Approved,32,"Some college, but no degree",Male,Government & Public Administration,In a relationship,Something else,Man,United States,"$100,000-$124,999",Other,Full-time
CBFDFF89E0BB4EE18AF2BADA060071B9,04/16/2024 05:55:16 AM,04/16/2024 06:12:57 AM,Redirect,,0.3,15.7,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Male,Medicine,In a relationship,Democrat,Man,United States,"$80,000-$89,999",White,Full-time
AA3A6D4244DF4C538D320436A8D9E95B,04/16/2024 05:56:41 AM,04/16/2024 06:26:59 AM,Redirect,,0.3,15.7,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,Married,Republican,Woman,United States,"$100,000-$124,999",White,Part-time
7EEDCA69773649809EE88FA909C4F973,04/16/2024 05:58:42 AM,04/16/2024 06:19:44 AM,Redirect,,0.3,15.7,0.00,Approved,43,"Some college, but no degree",Male,Retail,Single,Republican,Man,United States,"$10,000-$19,999",White,Part-time
9549B10742314771B435C1035A83D4E8,04/16/2024 05:59:22 AM,04/16/2024 06:19:12 AM,Redirect,,0.3,15.7,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Married,Republican,Man,United States,"$50,000-$59,999",White,Business Owner
B363F45FC5AA4666B28FABA469EA0515,04/16/2024 06:00:19 AM,04/16/2024 06:00:44 AM,Redirect,,0.3,15,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Male,Retail,In a relationship,Democrat,Man,United States,"$60,000-$69,999",White,Full-time
4C35087FD53F4068A3EC085623BDA755,04/16/2024 06:12:18 AM,04/16/2024 06:49:08 AM,Redirect,,0.3,15.7,0.00,Approved,52,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,I’d Rather Not Say,Republican,Woman,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
27FFBAB5A4084B64BDEF8B1F3CF6F4ED,04/16/2024 06:13:12 AM,04/16/2024 06:32:59 AM,Redirect,,0.3,15.7,0.00,Approved,62,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Hospitality & Tourism,Divorced,Republican,Man,United States,"$150,0000-$174,999",White,Full-time
AD74241031EB4BCF826C4C7729974FA4,04/16/2024 06:25:04 AM,04/16/2024 06:45:02 AM,Redirect,,0.3,15.7,0.00,Approved,51,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Something else,Woman,United States,"$175,000-$199,999",Black or African American,Full-time
F422A34462A24704B4C26D0849ED8D24,04/16/2024 06:27:02 AM,04/16/2024 06:45:07 AM,Redirect,,0.3,15.7,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Male,Military,In a relationship,Independent,Man,United States,"$60,000-$69,999",Black or African American,Full-time
24DDFC6833CA46C690453D6DA934EE33,04/16/2024 06:33:29 AM,04/16/2024 06:57:37 AM,Redirect,,0.3,15.7,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Single,Independent,Man,United States,"$60,000-$69,999",White,Part-time
89C1FD1BA262457C974560E7B49742C2,04/16/2024 06:34:26 AM,04/16/2024 06:59:15 AM,Redirect,,0.3,15.7,0.00,Approved,31,"Associate degree (for example: AA, AS)",Female,Medicine,In a relationship,Democrat,Woman,United States,"$100,000-$124,999",White,Part-time
E868C4AA0A044DBAACD5B76544D12EB7,04/16/2024 07:02:13 AM,04/16/2024 07:22:02 AM,Redirect,,0.3,15.7,0.00,Approved,46,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
050DDA97A62049C2BD952AA4530B4232,04/16/2024 07:39:06 AM,04/16/2024 08:03:10 AM,Redirect,,0.3,15.7,0.00,Approved,23,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retail,Single,Democrat,Woman,United States,"$10,000-$19,999",White,Student
04BA8334EAC24523ACDDB56653A2CFA9,04/16/2024 07:41:55 AM,04/16/2024 07:58:40 AM,Redirect,,0.3,0.70,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,In a relationship,Democrat,Man,United States,Prefer not to say,Vietnamese,Full-time
324B2441F30748119F18018DF3C2A9BF,04/16/2024 08:41:22 AM,04/16/2024 09:04:16 AM,Redirect,,0.3,15.7,0.00,Approved,73,"Bachelor's degree (for example: BA, AB, BS)",Female,Retired,Single,Republican,Woman,United States,"$20,000-$29,999",White,Retired
C81D300678C54938B0F3A17214226271,04/16/2024 08:44:05 AM,04/16/2024 09:06:47 AM,Redirect,,0.3,15.7,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,"$60,000-$69,999",Other,Full-time
DD0D27503B88469AAB822A53357FF732,04/16/2024 08:44:23 AM,04/16/2024 09:03:30 AM,Redirect,,0.3,15.7,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Male,Retail,Single,Something else,Man,United States,"$10,000-$19,999",White,Student
FB36F2E7F78449BC853A123BDE561691,04/16/2024 10:29:47 AM,04/16/2024 10:30:08 AM,Redirect,,0.3,15,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,In a relationship,Democrat,Man,United States,"$250,000 or more",White,Business Owner
