"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 21:32:15","2024-12-23 21:49:26","0","Anonymized","100","1030","1","2024-12-23 21:49:27","R_1YuWZENyGV1f2mZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6AB4F4129A014E6986769B73FDE4A6DA","8500-8517-9423-1478","","","","","","","","","","","","","100","100","87","70","76","86","","","1","4","non binary","2","","24","4","","0","6AB4F4129A014E6986769B73FDE4A6DA","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:51:10","2024-12-23 21:49:31","0","Anonymized","100","3501","1","2024-12-23 21:49:32","R_1ZWzEjV1J8WCU6d","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","019BC6EB8A784F3893B53BD0B106E8F2","","","","","","227.891","227.891","1150.569","1","F_2PpsL5SUA4AgRK0","Screen%20Shot%202024-12-23%20at%2011.47.46%20PM.png","206659","image/png","43","10","72","57","30","38","","","1","1","","4","","46","3","","57","019BC6EB8A784F3893B53BD0B106E8F2","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 21:54:45","2024-12-23 21:57:34","0","Anonymized","100","168","1","2024-12-23 21:57:34","R_7hiqHNrlpyCc9NW","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B33A339AD9D144BCA8A001279D67214E","","",""
"2024-12-23 21:47:40","2024-12-23 22:01:20","0","Anonymized","100","819","1","2024-12-23 22:01:21","R_7smEBP3dPDfjcaK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9E80C37232C44CCB826EB7204DFBEFA3","0319-3067-8755-5422","","","","","","","","","","","","","34","22","18","6","25","19","","","2","2","","3","","39","3","","82","9E80C37232C44CCB826EB7204DFBEFA3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 21:51:15","2024-12-23 22:09:23","0","Anonymized","100","1087","1","2024-12-23 22:09:24","R_6dWtGKT8EURA9bx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5E8EDCB5AB1046B89CD5DF23047826B1","","19.85","638.839","924.597","4","","","","","","","","","41","46","44","40","57","40","1","I had many things on my mind and it was easy for me to journal.","1","1","","3","","51","4","","70","5E8EDCB5AB1046B89CD5DF23047826B1","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 22:08:37","2024-12-23 22:10:05","0","Anonymized","100","88","1","2024-12-23 22:10:06","R_3zGbvMSy7K67eJ2","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","D30C75AA92194F9B9885AA419F93DE3D","","",""
"2024-12-23 22:10:48","2024-12-23 22:11:39","0","Anonymized","100","50","1","2024-12-23 22:11:39","R_3dgeGH9KpEZux6f","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","D30C75AA92194F9B9885AA419F93DE3D","","",""
"2024-12-23 22:14:49","2024-12-23 22:16:25","0","Anonymized","100","96","1","2024-12-23 22:16:26","R_7Mne96s3NaH87v4","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8E1A368751DA474180292C299E733D0B","","",""
"2024-12-23 21:52:43","2024-12-23 22:16:51","0","Anonymized","100","1448","1","2024-12-23 22:16:53","R_6eL5GoIdZTbfJfk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1EABD552EFA0400D81AEEC437539BB4F","","","","","","10.625","127.528","999.232","4","F_2SoSWzNY4b4jAW9","yt%20survey%20proof.zip","416598","application/zip","55","55","60","60","60","60","","","1","1","","3","","22","3","","75","1EABD552EFA0400D81AEEC437539BB4F","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 21:44:34","2024-12-23 22:27:01","0","Anonymized","100","2547","1","2024-12-23 22:27:02","R_1RYXe1bmn6fRIU9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E11D035614D447288F74B61321F2809D","","","","","","29.911","100.379","1096.162","2","F_3DuXDJyTuLEMWgT","Today%20YouTube%20watch%20history.png","308728","image/png","0","0","0","0","0","0","","","1","1","","3","","58","4","","0","E11D035614D447288F74B61321F2809D","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 22:10:00","2024-12-23 22:29:00","0","Anonymized","100","1140","1","2024-12-23 22:29:01","R_65seaIWEHkqOJZY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","707F94DDF4324F319954A8A9DE17C7D7","","7.445","896.207","909.192","8","","","","","","","","","5","5","5","0","5","5","1","I felt focused on the task and hand and spent the time thinking of what I wanted to express","1","2","","3","","34","5","","30","707F94DDF4324F319954A8A9DE17C7D7","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 22:17:22","2024-12-23 22:29:46","0","Anonymized","100","743","1","2024-12-23 22:29:46","R_7WHC6jSyrtyhfZH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","F0A1BEE002A64205B0EFAF3B4CA8006D","","",""
"2024-12-23 22:15:23","2024-12-23 22:32:41","0","Anonymized","100","1037","1","2024-12-23 22:32:41","R_11bMOtuVaUiuYja","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","715F72F2BE9C4D0FAA253F876A1496F2","0900-8179-5149-4905","","","","","","","","","","","","","10","9","15","3","9","10","","","1","2","","4","","23","4","","15","715F72F2BE9C4D0FAA253F876A1496F2","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 22:11:48","2024-12-23 22:36:09","0","Anonymized","100","1460","1","2024-12-23 22:36:10","R_3k21y1zjgndu0nt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D30C75AA92194F9B9885AA419F93DE3D","","","","","","41.122","1072.783","1101.032","2","F_3ndWiJzhe5lwhnJ","History.jpg","59533","image/jpeg","38","21","88","11","47","25","","","1","1","","2","","18","3","","69","D30C75AA92194F9B9885AA419F93DE3D","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 22:24:24","2024-12-23 22:42:41","0","Anonymized","100","1096","1","2024-12-23 22:42:41","R_1hl4vpA4BDUKuzL","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B7B6230B9188498B97F1E8DE9DED1468","3648-1693-0398-3148","","","","","","","","","","","","","19","10","24","18","19","21","","","1","2","","3","","34","3","","88","B7B6230B9188498B97F1E8DE9DED1468","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 22:34:51","2024-12-23 22:55:01","0","Anonymized","100","1210","1","2024-12-23 22:55:01","R_697bUbWOMRqhRXd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","31EB058DBBCA4F128808DEC55A853B0A","","","","","","20.692","68.914","442.26","2","F_BERjubUx1HA2gbn","Screenshot%202024-12-23%20215247.png","338000","image/png","67","37","68","69","81","79","","","1","2","","3","","36","2","","24","31EB058DBBCA4F128808DEC55A853B0A","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 22:38:05","2024-12-23 22:56:27","0","Anonymized","100","1101","1","2024-12-23 22:56:27","R_3PnSpKJx6kU8Bks","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","59018FC1F3D446F5B3F16A05B01150B2","","7.785","478.066","944.731","8","","","","","","","","","70","44","55","35","26","52","1","I was able to do it, but I had to constantly keep thinking of new things to write about. ","2","2","","4","","20","3","","57","59018FC1F3D446F5B3F16A05B01150B2","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 22:47:21","2024-12-23 23:13:26","0","Anonymized","100","1564","1","2024-12-23 23:13:27","R_3gIKNdgNZPYO3CB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E868C4AA0A044DBAACD5B76544D12EB7","","15.154","495.017","1389.625","12","","","","","","","","","34","23","23","26","22","37","1","I was surprised but once I started journaling, I kept at it the whole time.","1","2","","3","","46","4","","22","E868C4AA0A044DBAACD5B76544D12EB7","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 22:58:40","2024-12-23 23:20:12","0","Anonymized","100","1292","1","2024-12-23 23:20:13","R_1f7hsYba1FL8hC8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B811C8686D2948849F3DBA3BD0D6A974","8824-6047-2851-4278","","","","","","","","","","","","","0","0","86","0","0","0","","","1","2","","3","","36","2","","95","B811C8686D2948849F3DBA3BD0D6A974","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 23:03:47","2024-12-23 23:22:42","0","Anonymized","100","1135","1","2024-12-23 23:22:42","R_3Ys8EjaPAIqQMMy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","730CE4D91629454DB641CBE232853848","0811-0924-9666-1468","","","","","","","","","","","","","0","0","0","0","0","0","","","1","2","","3","","38","5","","60","730CE4D91629454DB641CBE232853848","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 23:31:13","2024-12-23 23:52:44","0","Anonymized","100","1290","1","2024-12-23 23:52:44","R_5tE9Q0XzOPxIQud","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5D5957AF0E564B1AB1D8B2958D95A1FE","","29.278","451.217","933.699","4","","","","","","","","","35","40","40","35","40","29","1","I journaled for the full 15 minutes and didn't use external devices ","2","1","","4","","23","3","","78","5D5957AF0E564B1AB1D8B2958D95A1FE","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 23:24:31","2024-12-23 23:55:09","0","Anonymized","100","1838","1","2024-12-23 23:55:10","R_1Aek3LDPC7Mttst","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","901E65AE58844902A8E8FE0142CB9F71","","","","","","22.9","976.135","978.025","6","F_3h6ji7LbY6Y0m1W","Capture.PNG","105352","image/png","31","40","50","32","74","30","","","1","1","","3","","26","1","","71","901E65AE58844902A8E8FE0142CB9F71","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 23:38:02","2024-12-23 23:56:19","0","Anonymized","100","1096","1","2024-12-23 23:56:19","R_7MAVgy7EYBO35uJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4036C28BC46F499B9AFEC585026DD0C5","1171-8667-5621-6129","","","","","","","","","","","","","3","2","5","0","4","2","","","1","2","","3","","64","4","","17","4036C28BC46F499B9AFEC585026DD0C5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 23:34:48","2024-12-23 23:56:47","0","Anonymized","100","1319","1","2024-12-23 23:56:48","R_7PR9qURtidxggzy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","46AB05C52B964F46B412401BD18EB1C3","0621-6356-1723-6269","","","","","","","","","","","","","35","20","80","0","10","0","","","2","2","","3","","28","1","","85","46AB05C52B964F46B412401BD18EB1C3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 23:40:35","2024-12-23 23:59:22","0","Anonymized","100","1127","1","2024-12-23 23:59:22","R_7pWPSqPOcEPgcrN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","61A9D19F787F4D0B84BE4175F8C838B0","","35.082","891.711","937.037","18","","","","","","","","","5","5","15","5","5","5","1","I was fixated on telling my whole day this past Saturday. I told a couple of my coworkers and friends at the gym today. ","1","1","","2","","27","4","","65","61A9D19F787F4D0B84BE4175F8C838B0","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 23:41:26","2024-12-24 00:05:56","0","Anonymized","100","1469","1","2024-12-24 00:05:57","R_3qUQHItyooGr9HQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9EE4412D5683438AA862E61241D2B9BD","","","","","","138.102","1151.129","1214.54","3","F_29uyTiTDJWU4p6k","youtube15min.PNG","90431","image/png","5","3","5","0","0","0","","","2","1","","4","","27","3","","81","9EE4412D5683438AA862E61241D2B9BD","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 23:26:24","2024-12-24 00:16:46","0","Anonymized","100","3021","1","2024-12-24 00:16:47","R_11FYuEe7ijx28is","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","7782A20B27254BC3ABD05427B67B6036","","","","","","34.408","435.046","1647.413","11","F_2EGEaAusEGORDNP","Screenshot%202024-12-24%20000700.png","155051","image/png","85","91","94","90","73","64","","","1","2","","3","","52","4","","59","7782A20B27254BC3ABD05427B67B6036","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 23:52:49","2024-12-24 00:17:50","0","Anonymized","100","1500","1","2024-12-24 00:17:51","R_5D881PpwHPzjExd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","77DE5F35920B46C796E21D78A7752D44","","","","","","78.547","1159.227","1160.846","4","F_yxT0QDjoz10aFzz","YouTube%C2%A0History-1.png","384721","image/png","92","87","93","96","100","100","","","1","2","","3","","39","1","","20","77DE5F35920B46C796E21D78A7752D44","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-24 00:02:51","2024-12-24 00:24:09","0","Anonymized","100","1278","1","2024-12-24 00:24:10","R_7TwUvDEZa0Z8USd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","45EA5B6124D540C793CECA9FD3B178A2","","","","","","55.832","1016.09","1095.644","3","F_1kRN7srP2nvbX5Y","youtube.png","49391","image/png","5","7","9","9","6","8","","","1","2","","2","","24","3","","75","45EA5B6124D540C793CECA9FD3B178A2","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-24 00:05:58","2024-12-24 00:26:24","0","Anonymized","100","1226","1","2024-12-24 00:26:25","R_5Ylc1pvMhyFS6VD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","042F2099D61B4B72BF7E32C4E16F038F","","","","","","19.187","25.543","972.284","2","F_XvSbcAvOdbZsVAB","Screen%20Shot%202024-12-23%20at%2011.24.33%20PM.png","373431","image/png","56","72","81","63","77","58","","","2","2","","3","","23","4","","82","042F2099D61B4B72BF7E32C4E16F038F","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-24 00:08:44","2024-12-24 00:32:09","0","Anonymized","100","1404","1","2024-12-24 00:32:10","R_1o6nFTMjOt3JjsJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1254C8D93CD64886BD574758C05395E9","","","","","","40.268","128.976","660.629","2","F_2xXiBG8x9hrVIdA","History_Screenshot.png","148443","image/png","100","100","0","85","85","75","","","2","1","","4","","19","1","","100","1254C8D93CD64886BD574758C05395E9","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-24 00:05:16","2024-12-24 00:32:41","0","Anonymized","100","1644","1","2024-12-24 00:32:42","R_5CTNiJ9VZ1Vs8tr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","427F29A93FA94630854595D8080B36CB","","","","","","36.548","36.548","1181.81","1","F_bmupP5ZPNBQOoGR","Screenshot%202024-12-24%20022744.zip","624873","application/zip","19","51","50","17","53","15","","","2","1","","3","","28","1","","52","427F29A93FA94630854595D8080B36CB","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 23:52:32","2024-12-24 00:33:23","0","Anonymized","100","2450","1","2024-12-24 00:33:23","R_5fw8ea1VLNFGn3r","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","54C623ACD50642A191E4537D31300E03","5449-7925-6188-9062","","","","","","","","","","","","","15","20","30","10","15","10","","","1","1","","3","","35","3","","70","54C623ACD50642A191E4537D31300E03","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-24 00:25:50","2024-12-24 00:50:39","0","Anonymized","100","1489","1","2024-12-24 00:50:40","R_4zjEvrWYgcGOumR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","533DAC5171CB465BB97738A816ABCFBF","","6.589","8.574","1136.087","2","","","","","","","","","57","91","86","67","63","71","1","I was able to try to journal for the full time","2","1","","3","","25","4","","40","533DAC5171CB465BB97738A816ABCFBF","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
