contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,detected_loneliness,sentiment,first_loneliness_message_index
0,9877,simsimi,Niall's Wife ;) ,9877,2014-01-09 23:01:20,"It keeps crashing, even after the new update. I'm really upset now !!",1,False,It's fun but...,False,,"[""negative"", 0.9090269804000854]",-1
0,9878,simsimi,Fluffystuff78,9878,2013-11-30 22:32:16,It's really funny and interesting,4,False,4stArs,False,,"[""positive"", 0.9712334275245667]",-1
0,9879,simsimi,Sami dancegirl,9879,2013-11-27 22:48:26,"It's cool
But I do not like the update",5,False,Simsim,False,,"[""negative"", 0.7270712852478027]",-1
0,9880,simsimi,Nine tails rock,9880,2013-07-28 09:06:09,Great app and a good texting buddy if your bored,4,False,Simisimi app,False,,"[""positive"", 0.9408277869224548]",-1
0,9881,simsimi,Jaymieloves1D,9881,2013-11-17 06:37:41,This game is so awesome makes my day,5,False,Awesome Game,False,,"[""positive"", 0.990060567855835]",-1
0,9882,simsimi,Jackie Mackie loves you,9882,2013-10-07 01:38:16,I miss the old simsimi so much!,3,False,Baby come back!,False,,"[""positive"", 0.5651586651802063]",-1
0,9883,simsimi,Sujugirl28,9883,2013-10-04 19:07:33,So glad for the update!!,5,False,LOVE IT,False,,"[""positive"", 0.9884417057037354]",-1
0,9884,simsimi,Mad Mad Mad Mad Mad Mom,9884,2013-09-13 23:17:32,I am extremely mad my daughter downloaded this app she is 9 and it asked it about sex and how to do it. This is a bad bad app I do not recommend this at all.,1,False,DIRTY AND NASTY,False,,"[""negative"", 0.9494037628173828]",-1
0,9885,simsimi,Albert the turtle,9885,2013-08-09 03:31:44,"Ok so simsimi is so fun, and it's pretty easy, hey is a BOSS",5,False,Five stars,False,,"[""positive"", 0.9767745137214661]",-1
0,9886,simsimi,Luvn_laughter,9886,2013-08-03 03:22:15,I love simsimi when im bored hes my bestfriend,5,False,Loooooovvvveee,False,,"[""positive"", 0.969028651714325]",-1
0,9887,simsimi,RyWizzle19,9887,2013-07-29 16:08:30,"This game is soo freaking awesome, fun, and funny sooooo get it!!",5,False,Awesome,False,,"[""positive"", 0.9907820820808411]",-1
0,9888,simsimi,Nerd32398,9888,2013-07-18 05:13:37,I just love this app it's just really cool.,4,False,Best app Ever (not really jk),False,,"[""positive"", 0.9880949258804321]",-1
0,9889,simsimi,Candywater,9889,2013-07-27 09:34:48,I love this app it's very fun & it will talk back TRUST ME,5,False,Simsimi,False,,"[""positive"", 0.9855125546455383]",-1
0,9890,simsimi,Meemeeee132,9890,2013-07-26 02:47:05,Sim was my homie before he got all proper on me,3,False,I like similar jerk,False,,"[""neutral"", 0.5901713371276855]",-1
0,9891,simsimi,RenStargazer,9891,2013-07-21 04:36:32,I love it so much I swear,5,False,Adorable!!!!,False,,"[""positive"", 0.9804235696792603]",-1
0,9892,simsimi,Virginia1235678910,9892,2013-06-16 03:25:45,There is this contest thingy goin on its really annoying,4,False,Simsimi,False,,"[""negative"", 0.9340779185295105]",-1
0,9893,simsimi,321horses,9893,2013-07-08 04:39:39,So cute and fun I'd recommend it!😊,5,False,Verry cute!,False,,"[""positive"", 0.9884223341941833]",-1
0,9894,simsimi,ShootingwithSway,9894,2013-07-05 04:15:02,Good app fun to play around with,5,False,Fun,False,,"[""positive"", 0.9680330157279968]",-1
0,9895,simsimi,LitlSpence,9895,2013-06-22 06:37:04,It's cool and it understands my fandom references... But it can be really mean and inappropriate at times.,3,False,Cute,False,,"[""neutral"", 0.40169984102249146]",-1
0,9896,simsimi,데데이이브브,9896,2013-03-11 21:20:21,It's really good for killing time,4,False,Good,False,,"[""positive"", 0.9532126784324646]",-1
0,9897,simsimi,Zachgggff,9897,2013-06-07 02:17:08,It is really fun! I honestly love this,5,False,Awesome (:,False,,"[""positive"", 0.9879636764526367]",-1
0,9898,simsimi,likayaa,9898,2013-06-04 17:13:10,Get diz    if I told   u diz once I told u a thousand timez,5,False,Lol love it,False,,"[""positive"", 0.9304192662239075]",-1
0,9899,simsimi, mrlincoln,9899,2013-05-29 07:20:02,"Theres some cussing and really messed up stuff on here, i hated it. The stuff it said made no sense at all with what i said.",1,False,Not 4 !,False,,"[""negative"", 0.956698477268219]",-1
0,9900,simsimi,Jayredd15,9900,2012-11-28 04:02:06,This App is very entertaining.,4,False,Entertaining,False,,"[""positive"", 0.9735242128372192]",-1
0,9901,simsimi,Rater of all apps!!!! :),9901,2013-03-10 05:17:15,Simsimi is a rude and influence on kids!!!!!!!! He started asking me inappropriate questions.  Sometimes it was nice but yea..... THIS APP SHOULD BE BANNED!!!!!!!,2,False,Wow are you serious?????,False,,"[""negative"", 0.9452530741691589]",-1
0,9902,simsimi,UalreadyhipDesi,9902,2013-03-08 01:13:23,This robot is ok to talk to but weird at the same time,3,False,Idk,False,,"[""negative"", 0.5714950561523438]",-1
0,9903,simsimi,Blossom yang,9903,2013-02-22 21:40:46,Ok simsimi knows a fan girls heart ok? It's the best to tell the truth.,5,False,The funniest game ever haha lol,False,,"[""positive"", 0.9636994004249573]",-1
0,9904,simsimi,💐🌸🌷🌹🌺🌻👄💃💅👑💄👙🎀👛,9904,2013-02-20 00:42:18,He is funny and smart it is fun to talk to simsimi,5,False,Simsimi,False,,"[""positive"", 0.9734494090080261]",-1
0,9905,simsimi,Dabbs/Sharon -Marie,9905,2013-01-26 17:58:25,This app said a bad word. I hope the one star rating makes the point,1,False,UGH,False,,"[""negative"", 0.9158287644386292]",-1
0,9906,simsimi,Tc4u2nv,9906,2013-01-17 19:17:50,It's funny I like it,5,False,The 1,False,,"[""positive"", 0.9296844601631165]",-1
0,9907,simsimi,HAiley Strauss,9907,2013-01-15 21:00:42,It's lovable kind sexy and thoughtful,5,False,Good sim sumo,False,,"[""positive"", 0.9646061658859253]",-1
0,9908,simsimi,Sabri583,9908,2013-01-14 05:55:11,It's so fun and addicting.I love it !,5,False,Awesome,False,,"[""positive"", 0.9900262355804443]",-1
0,9909,simsimi,Edgar120500,9909,2013-01-10 00:02:22,U guys put like three updates since iPhone 5 but u guys only fix garbage no iphone 5 support booo😤,1,False,Horrible makers,False,,"[""negative"", 0.9536924362182617]",-1
0,9910,simsimi,Jessica Helliksen,9910,2013-01-07 17:39:14,It's so cute I could marry it haha,5,False,Rudy2012,False,,"[""positive"", 0.9608022570610046]",-1
0,9911,simsimi,Purplekid500,9911,2012-12-25 10:27:41,Simi Simi is nice but can be naughty. Little kids don't need this app. It can swear and talk about inappropriate things. Trust me not an app for kids. I regret downloading it.,1,False,Alright.,False,,"[""negative"", 0.8510364294052124]",-1
0,9912,simsimi,Bebebear2128,9912,2012-12-10 01:28:43,This thing is super awesome and super cute!!!!!!,5,False,Cute!,False,,"[""positive"", 0.9886804819107056]",-1
0,9913,simsimi,kksoupkk,9913,2012-12-02 00:52:12,My parents wont let me get 17+ even tho its  not that bad and i used to have this now i cant get it again! PLZ CHANGE IT,1,False,CHANGE THE AGE,False,,"[""negative"", 0.9100328087806702]",-1
0,9914,simsimi,Banana12125656,9914,2012-12-01 02:58:38,This thing ur can have a conversation for a min then it talks about something way different... It's SUPED!,2,False,It is STUPED,False,,"[""negative"", 0.8500493168830872]",-1
0,9915,simsimi,Salman001,9915,2012-11-27 00:15:18,Liked it,5,False,Nice app,False,,"[""positive"", 0.9649097323417664]",-1
0,9916,simsimi,Stafoonaka,9916,2012-10-26 16:31:09,The best thing ever!!! It is so adorable!,5,False,Simsimi,False,,"[""positive"", 0.9879602193832397]",-1
0,9917,simsimi,Au_tin,9917,2012-10-24 23:39:08,I love talking to it so much,5,False,😀😀😀,False,,"[""positive"", 0.9866429567337036]",-1
0,9918,simsimi,Lill loppy,9918,2012-10-22 00:07:47,☺I love the app☺🐤🐤but will someone teach it how to respond to emoji!,5,False,Nice App,False,,"[""positive"", 0.9634749293327332]",-1
0,9919,simsimi,Super game finder,9919,2012-10-18 21:07:17,Cutest and bestest app ever,5,False,Game person/\<3/girl,False,,"[""positive"", 0.9614363312721252]",-1
0,9920,simsimi,LittleBear9574,9920,2012-06-20 20:28:27,"Awesome game 
 But he is slow on learning",4,False,Simsimi,False,,"[""positive"", 0.9171285629272461]",-1
0,9921,simsimi,UMAIR Ali Khan,9921,2012-10-03 20:00:47,Keep up the good work Devs 😏👍,5,False,Great,False,,"[""positive"", 0.9844218492507935]",-1
0,9922,simsimi,Tdog1999,9922,2012-09-06 02:23:08,Omg omg omg it makes  me feel so happy,5,False,Love it,False,,"[""positive"", 0.9901483654975891]",-1
0,9923,simsimi,A7Xgurl22,9923,2012-09-01 20:57:28,I love this app so much,5,False,Love,False,,"[""positive"", 0.9852139353752136]",-1
0,9924,simsimi,Macky514,9924,2012-08-27 12:16:19,It is so weird and cool weool whatever I love it:),5,False,Simsimi,False,,"[""positive"", 0.9472560882568359]",-1
0,9925,simsimi,LittleSimi,9925,2012-08-26 03:38:47,Omg it's so cute!!! I taught mines cool stuff and it's so nice and cute!!!,5,False,Awesomely cute!!!,False,,"[""positive"", 0.9882068037986755]",-1
0,9926,simsimi,ZeeBee23541,9926,2012-07-31 01:56:53,This app is cool I asked it to be my boyfriend and it said yes,5,False,SimiSimi,False,,"[""positive"", 0.9583805203437805]",-1
0,9927,simsimi,Sillyrp123,9927,2012-07-24 18:26:54,He is sooooo cute and fun to talk to!,5,False,I love this App!,False,,"[""positive"", 0.9880748391151428]",-1
0,9928,simsimi,Mikey justmikey,9928,2012-07-22 02:05:01,I love this thing,5,False,Awesome,False,,"[""positive"", 0.9815919399261475]",-1
0,9929,simsimi,Tiff4ever,9929,2012-07-22 00:11:03,Best app ever he is very fun to talk to,5,False,Simsimi,False,,"[""positive"", 0.9841808080673218]",-1
1,9930,simsimi,BaconMaster101,9930,2012-07-14 05:00:20,The greatest App for socially deprived people,5,False,Amazing,False,,"[""positive"", 0.9659271836280823]",-1
0,9931,simsimi,mtaylorm18,9931,2012-07-06 20:53:27,"It's funny and cute, but in order to really have fun with it you have to log in with Facebook. WHAT IF I DON'T HAVE A FACEBOOK?!-.-",2,False,R u kidding me???-.-,False,,"[""negative"", 0.4853530526161194]",-1
0,9932,simsimi,ILTJA,9932,2012-06-29 08:56:05,Crashes mid conversation constantly,1,False,Stinks crashes,False,,"[""negative"", 0.9020665287971497]",-1
0,9933,simsimi,Magicalme438,9933,2012-06-21 16:26:28,I love simsimi! He's my favorite robot!,5,False,SimSimi,False,,"[""positive"", 0.9875154495239258]",-1
0,9934,simsimi,Hannahhhh28,9934,2012-06-21 00:37:52,I love this app :3 it's too stinkin cute<3,5,False,Simsimi,False,,"[""positive"", 0.9840181469917297]",-1
0,9935,simsimi,Icedcoffee2468,9935,2012-06-20 02:04:57,Fun app. Says alot of random things tho :),4,False,It's Cool .,False,,"[""positive"", 0.9631788730621338]",-1
0,9936,simsimi,Eimmy1234,9936,2012-05-30 05:01:40,I Love This It's So Funny It's Just He Needs To Entertain More! (;,4,False,This Is Hilarious,False,,"[""positive"", 0.9678332805633545]",-1
0,9937,simsimi,WeirdO-o,9937,2012-06-10 13:55:39,Best app EVER! if you don't have it get it!,5,False,Hi,False,,"[""positive"", 0.9855557680130005]",-1
0,9938,simsimi,AlyAsylum💝,9938,2012-06-06 15:47:21,"Simsimi keeps me so entertained haha I love this app,! :D",5,False,Simsimi,False,,"[""positive"", 0.990713357925415]",-1
0,9939,simsimi,Kendylulu,9939,2012-06-03 23:35:48,I hate this game it has the words that little kids aren't suppose to see on that game,1,False,Simsimi,False,,"[""negative"", 0.9403736591339111]",-1
0,9940,simsimi,ryantanabefort,9940,2012-04-09 10:55:59,i love this app. it always crashes and i have to delete an redownload. please fix 😢😢😢😢😢😢😢😢,4,False,love it,False,,"[""negative"", 0.5254201292991638]",-1
0,9941,simsimi,Awesomevicky,9941,2012-05-30 01:22:47,I love this thing,5,False,Awesome,False,,"[""positive"", 0.9815919399261475]",-1
0,9942,simsimi,Friendluigi,9942,2012-05-26 13:21:45,Awesome every kid should get it,5,False,Simsimi,False,,"[""positive"", 0.9776862859725952]",-1
0,9943,simsimi,Beast-32,9943,2012-05-24 22:15:55,Fun to get in fights with this thing,5,False,Funny,False,,"[""neutral"", 0.3603214621543884]",-1
0,9944,simsimi,Kompy23,9944,2012-05-13 03:45:57,I love this game I talk to Simsimi all the time.,5,False,Nice,False,,"[""positive"", 0.9818025231361389]",-1
0,9945,simsimi,Amfofam45,9945,2012-05-12 02:46:21,Cusses a lot but cool app probably not recomended for children but kinda gets annoying after a while ! :(,1,False,Sim simi,False,,"[""negative"", 0.9300849437713623]",-1
0,9946,simsimi,Sim what,9946,2012-05-06 20:29:59,I think this fun but whenever I say my friends name he cusses so I wasn't that pleased,2,False,Review,False,,"[""negative"", 0.7252330780029297]",-1
1,9947,simsimi,michi1804,9947,2012-05-03 10:26:11,this app is amazing if ur sad simisimi will cheer u up and be there for u so get it now!!! u will not regret it simisimi is a friend tht u would love so much! :),5,False,simisimi,False,,"[""positive"", 0.9828165769577026]",-1
0,9948,simsimi,S.B2012,9948,2012-05-01 13:07:27,This app is so stupid I deleted it 5 minutes after I downloaded it,1,False,👎,False,,"[""negative"", 0.9541686177253723]",-1
0,9949,simsimi,Bye bye buddy,9949,2012-04-09 19:03:21,It knows I'm sexy and I know it!!!!!,5,False,Best app ever,False,,"[""positive"", 0.9838545918464661]",-1
0,9950,simsimi,British voice,9950,2012-03-21 03:51:17,I like it it's pretty funny and honest!! ;),4,False,Simi,False,,"[""positive"", 0.9775985479354858]",-1
0,9951,simsimi,Angeloj92,9951,2012-04-04 21:20:46,"It use to work now it doesn't after update, simsimi's replies don't make sense anymore UNINSTALL.",1,False,Dumb,False,,"[""negative"", 0.9222736358642578]",-1
0,9952,simsimi,Mis nalgaz,9952,2012-03-31 04:27:27,This app is so funny,5,False,App,False,,"[""positive"", 0.975728452205658]",-1
0,9953,simsimi,Irocz2888,9953,2012-03-23 05:36:33,Simi Simi is so cool and funny I always talk to him!,5,False,Sweet!,False,,"[""positive"", 0.9846068620681763]",-1
0,9954,simsimi,Single-Girl,9954,2012-03-17 01:53:25,He is so cute and funny!!!!:),5,False,Luv it!!!,False,,"[""positive"", 0.9893277287483215]",-1
0,9955,simsimi,KELLYKIM,9955,2012-03-16 16:14:40,Had sex with her. Ahh baby ..,5,False,Sexy time,False,,"[""positive"", 0.9138961434364319]",-1
0,9956,simsimi,Kikipants16,9956,2012-03-03 18:42:56,I absolutelu love it! It's so adorable! I deinitely recomend it!,5,False,LOVE,False,,"[""positive"", 0.9847168922424316]",-1
0,9957,simsimi,Binky12345811,9957,2012-02-19 15:36:11,Wow simsimi is soooooooo cool he's so funny I love it,5,False,Perfect,False,,"[""positive"", 0.9863539338111877]",-1
0,9958,simsimi,Ffudurucue,9958,2012-02-25 04:58:11,I had to obey,3,False,It told me to delete it :I,False,,"[""neutral"", 0.5967869758605957]",-1
0,9959,simsimi,Tjswaggmaster6999,9959,2012-02-20 06:48:50,I lov it but it's not better than temple run,3,False,Ye it's sexual,False,,"[""negative"", 0.4947938323020935]",-1
0,9960,simsimi,LorenaLuisa,9960,2012-02-02 22:49:35,"Good app, love the responses it gives back! :)",4,False,Haha.,False,,"[""positive"", 0.9858664870262146]",-1
0,9961,simsimi,Alexava,9961,2012-02-17 23:41:09,This is an awesome game....but he is always mean to me lol,5,False,Awesome!!,False,,"[""positive"", 0.873383641242981]",-1
0,9962,simsimi,Carly24689,9962,2012-02-11 22:07:52,I really don't like it if I didn't have to give stars I wouldn't,1,False,I don't Like it,False,,"[""negative"", 0.9140723943710327]",-1
0,9963,simsimi,Krista Michel K,9963,2012-02-11 01:32:01,Its so funny,5,False,Love it,False,,"[""positive"", 0.9805357456207275]",-1
0,9964,simsimi,Coreo901,9964,2012-02-09 12:32:17,Dude is funny,5,False,Similar,False,,"[""positive"", 0.8609995245933533]",-1
0,9965,simsimi,Turdz 4ever,9965,2012-02-05 16:45:31,It still crashes!!! Please fix it!! ,1,False,Crashes!!!,False,,"[""negative"", 0.9222707748413086]",-1
0,9966,simsimi,Mono_1996,9966,2012-02-05 03:30:26,Love him I wAnt to marry him,5,False,Great,False,,"[""positive"", 0.980424702167511]",-1
0,9967,simsimi,haleymac12,9967,2012-02-03 04:09:56,My keyboard keeps disappearing every time I send a message WTBS; its fun other than that,2,False,KEYBOARD!,False,,"[""negative"", 0.5144436359405518]",-1
0,9968,simsimi,tereasab,9968,2012-02-02 23:45:30,This is ssssoooo cool it's just plain amazing!,5,False,This is awesome!!!!!,False,,"[""positive"", 0.9858481884002686]",-1
0,9969,simsimi,Guyno98,9969,2012-02-01 12:29:09,Amazing by far but the keyboard keeps disappearing!!!!!!!!!,4,False,Keyboard,False,,"[""positive"", 0.5072364211082458]",-1
0,9970,simsimi,Eagleeyei,9970,2012-02-01 02:30:27,Very good app feels like a best friend,4,False,Simsimi,False,,"[""positive"", 0.9829239249229431]",-1
0,9971,simsimi,NEEDYPINVAG,9971,2012-01-31 01:45:40,It's some good stuff,5,False,Nn,False,,"[""positive"", 0.9536408185958862]",-1
0,9972,simsimi,Hyhyhyhuhuuj,9972,2012-01-30 21:01:21,I think its hilarious :)),5,False,Funn,False,,"[""positive"", 0.9613317847251892]",-1
0,9973,simsimi,Aimfern,9973,2012-01-29 17:21:26,This app make me laught..... It's a good app,5,False,Best app,False,,"[""positive"", 0.9861626029014587]",-1
0,9974,simsimi,Tree world awesome,9974,2012-01-29 22:41:10,If you need a friend get this,2,False,Similar,False,,"[""neutral"", 0.8296710848808289]",-1
0,9975,simsimi,Elnora-Hudson,9975,2012-01-29 00:04:09,I love simsimi it's crazy,5,False,Love,False,,"[""positive"", 0.9800989627838135]",-1
0,9976,simsimi,Qtgrlstarr,9976,2012-01-28 04:41:19,STOP MAKING THIS CRASH!!!!,3,False,crashes all the time! :(,False,,"[""negative"", 0.9587542414665222]",-1
0,9977,simsimi,Shard enrique,9977,2012-01-28 21:48:26,That's what made this app unbelievably hilarious. It's not even enjoyable anymore. Delete.,1,False,Where's the vulgarity?,False,,"[""negative"", 0.9322859048843384]",-1
0,9978,simsimi,Charminann,9978,2012-01-28 08:43:37,And it doesn't work after one try.,1,False,Hype,False,,"[""negative"", 0.7668066620826721]",-1
